replica,cpu,heap,previous_tps,instant_tps,cpu_usage,memory_usage,reward,sum_reward,response_time,num_request,num_failures,expected_tps,timestamp,utilization,performance
2,8,6,64,64,0.219,0.6585,0.6963290624021728,73.71900819735446,16.68,64.13,0,64,1708162566.808588,0.27375,0.8019738280027161
1,7,6,64,72,0.424,0.746,0.7939737716106176,74.67957962592588,15.92,72.13,0,72,1708163182.0455518,0.6057142857142858,0.8410386430847006
2,4,7,72,70,0.3115,0.7895,0.37069633984624806,75.64045462592588,47.89,70.47,0,72,1708163797.2588785,0.7787499999999999,0.26868292480781014
2,7,8,70,72,0.2334999999999999,0.778,0.6310931232777722,76.57106176878303,18.91,72.07,0,72,1708164412.5016868,0.33357142857142846,0.7054735469543582
2,5,9,72,80,0.2764999999999999,0.8580000000000001,0.6312330925468643,77.52169510211635,20.46,80.27,0,80,1708165027.949614,0.5529999999999998,0.6507913656835805
2,6,4,80,88,0.297,0.749,0.6407857607164872,78.47119510211635,19.68,88.0,0,88,1708165643.2214267,0.495,0.677232200895609
1,4,9,88,50,0.374,0.926,0.2947656208619356,79.39140950211636,90.37,50.87,0,56,1708166258.4561186,0.9349999999999999,0.13470702607741955
1,7,5,50,56,0.353,0.746,0.37544923010767395,80.34183807354493,37.96,56.2,0,56,1708166873.7025912,0.5042857142857143,0.3432401090631638
1,6,7,56,110,0.574,0.78,0.4071399129735532,81.3298615402116,47.71,110.93,0,112,1708167488.9555292,0.9566666666666667,0.2697582245502748
1,6,5,110,96,0.569,0.802,0.320411269709004,82.32469487354493,75.93,96.67,0,96,1708168104.1933212,0.9483333333333333,0.1634307538029218
2,8,5,96,104,0.348,0.7555000000000001,0.6641762414569979,83.26819487354493,18.5,104.53,0,104,1708168719.523621,0.43499999999999994,0.7214703018212474
2,7,5,104,112,0.348,0.755,0.5667622947501683,84.21790915925921,22.73,112.2,0,112,1708169334.8070185,0.49714285714285716,0.584167154151996
1,5,9,112,73,0.498,0.835,0.2309107564301005,84.81845333703698,243.87,73.47,0,144,1708169950.1327293,0.996,0.039638445537625695
2,7,4,73,88,0.2925,0.7205,0.659792071693651,85.7602390513227,18.53,88.2,0,88,1708170565.3637977,0.41785714285714287,0.720275803902778
2,4,4,88,64,0.273,0.8160000000000001,0.2824254358584761,86.7284890513227,68.68,64.0,0,64,1708171180.6090446,0.6825,0.18240679482309513
3,6,4,64,88,0.245,0.7636666666666666,0.5873410004187737,87.66932238465603,21.05,88.13,0,88,1708171795.8446014,0.4083333333333333,0.6320929171901337
1,8,6,88,72,0.437,0.748,0.4994148004300821,88.62394738465602,27.08,72.13,0,72,1708172411.115786,0.54625,0.4877060005376026
2,4,5,72,73,0.303,0.8105,0.5313627797056825,89.59969738465603,27.79,73.2,0,72,1708173026.3412943,0.7575,0.4748284746321031
3,6,8,73,96,0.2823333333333333,0.7799999999999999,0.5267384779282094,90.54425294021158,24.5,96.4,0,96,1708173641.5599916,0.47055555555555556,0.5407842085213729
3,5,8,96,88,0.2663333333333333,0.8203333333333332,0.4441254627239424,91.49751960687824,31.14,88.53,0,88,1708174256.861629,0.5326666666666666,0.4219901617382613
2,9,7,88,96,0.334,0.7565,0.6967487799952305,0.0,17.18,96.93,0,96,1708174872.1101282,0.3711111111111111,0.7781581972162603
3,9,9,96,96,0.0,0.0,0.47572027214842016,0.8,22.34,96.8,0,96,1708175487.3363216,0.0,0.5946503401855252
2,6,8,96,97,0.3135,0.7805,0.6202225532273232,1.7498125,20.65,97.27,0,96,1708176102.6106038,0.5225000000000001,0.6446531915341539
3,8,6,97,88,0.2253333333333333,0.7173333333333334,0.6629881383283206,2.677979166666667,17.62,88.0,0,88,1708176717.8987188,0.2816666666666666,0.758318506243734
1,7,7,88,100,0.564,0.746,0.34394266595938183,3.6333969952380953,55.75,100.73,0,104,1708177333.1254902,0.8057142857142857,0.22849976102065586
1,6,9,100,93,0.598,0.822,0.2344842721438677,4.267253795238095,226.47,93.0,0,168,1708177948.3921068,0.9966666666666667,0.043938673513167964
1,5,7,93,74,0.499,0.781,0.2317782720620739,4.878553795238095,241.35,74.07,0,144,1708178563.6738646,0.998,0.04022284007759246
1,9,6,74,152,0.896,0.755,0.4117014751720505,5.87810935079365,48.39,152.33,0,152,1708179178.8742402,0.9955555555555555,0.2657379550761743
1,5,9,152,90,0.496,0.869,0.24011308554076935,6.574587306349206,199.34,90.13,0,144,1708179794.2449348,0.992,0.05214135692596172
3,7,8,90,104,0.276,0.8000000000000002,0.623191988216995,7.514015877777777,19.59,104.73,0,104,1708180409.490641,0.39428571428571435,0.6804185566998151
1,7,6,104,103,0.607,0.762,0.42053662469137576,8.498653363492062,41.97,103.73,0,104,1708181024.7566974,0.8671428571428572,0.30888506657850545
2,5,4,103,79,0.282,0.725,0.6148040083011067,9.453053363492062,21.2,79.8,0,80,1708181640.0282488,0.564,0.6275050103763834
1,5,6,79,79,0.497,0.899,0.2528284774152827,10.266838163492062,162.75,79.87,0,104,1708182255.2997973,0.994,0.06753559676910342
3,7,4,79,96,0.2636666666666666,0.7239999999999999,0.5261367693489916,11.20450483015873,23.54,96.2,0,96,1708182870.55455,0.3766666666666666,0.5635042950195729
3,8,7,96,96,0.2299999999999999,0.7130000000000001,0.5863438323807536,12.13325483015873,20.15,96.53,0,96,1708183485.844421,0.28749999999999987,0.661054790475942
3,4,7,96,95,0.2843333333333333,0.7619999999999999,0.2773229664012543,13.099338163492064,73.67,95.4,0,96,1708184101.1117153,0.7108333333333333,0.1689453746682346
2,7,4,95,97,0.3269999999999999,0.74,0.5880094559948255,14.04605244920635,21.51,97.4,0,96,1708184745.2134807,0.467142857142857,0.6182261057078176
2,9,7,97,80,0.256,0.7315,0.6984679512910618,14.974496893650796,16.68,80.33,0,80,1708185360.4776423,0.28444444444444444,0.8019738280027161
3,7,4,80,80,0.2093333333333333,0.7346666666666666,0.5851795816451704,15.904401655555557,20.28,80.0,0,80,1708185975.7608986,0.299047619047619,0.6567125722945583
1,4,7,80,53,0.399,0.838,0.23101879766503303,16.513921255555555,244.92,53.27,0,104,1708186590.9822855,0.9975,0.03939849708129135
1,6,8,53,89,0.6,0.746,0.2519821404447425,17.303637655555555,167.87,89.47,0,120,1708187206.1994944,1.0,0.06497767555592816
2,9,6,89,144,0.4115,0.747,0.6061446921137524,18.249359877777778,20.69,144.27,0,144,1708187821.4455142,0.4572222222222222,0.643375309586635
2,4,9,144,86,0.387,0.8035,0.2308201219537513,18.889071655555554,216.72,86.2,0,152,1708188436.7524936,0.9675,0.04665015244218917
3,5,8,86,161,0.4146666666666667,0.8753333333333333,0.3813379384303538,19.87200498888889,47.78,161.73,0,160,1708189051.9944398,0.8293333333333334,0.26933908970460896
2,8,5,161,104,0.361,0.7125,0.5624944657924782,20.817129988888887,22.5,104.47,0,104,1708189667.324997,0.45125,0.5903055822405978
1,8,8,104,80,0.47,0.76,0.7497933310680154,21.77087998888889,16.92,80.67,0,80,1708190282.5886724,0.5874999999999999,0.7903666638350193
3,8,7,80,113,0.2696666666666666,0.757,0.6075159509169764,22.70458832222221,19.74,113.2,0,112,1708190897.8335795,0.33708333333333323,0.6751241053128871
1,5,7,113,78,0.499,0.825,0.25772722465773423,23.55663792222222,153.38,78.27,0,96,1708191513.1187782,0.998,0.07265903082216786
2,4,7,78,83,0.3595,0.8394999999999999,0.2643196859718384,24.445929722222218,111.84,83.93,0,96,1708192128.3503394,0.8987499999999999,0.10571210746479805
1,8,6,83,96,0.548,0.718,0.730571831404579,25.414429722222216,18.0,96.27,0,96,1708192743.5759792,0.685,0.7419647892557237
1,9,7,96,96,0.551,0.748,0.7711650783999784,26.37565194444444,16.5,96.73,0,96,1708193358.8039927,0.6122222222222222,0.8109007924444175
3,4,8,96,80,0.2853333333333333,0.8409999999999999,0.32691758806439297,27.34698527777777,55.34,80.53,0,80,1708193974.0618465,0.7133333333333333,0.23031365174715798
1,9,8,80,72,0.394,0.711,0.5934764384190732,28.27963805555555,21.04,72.13,0,72,1708194624.2756534,0.43777777777777777,0.632401103579397
3,9,9,72,104,0.2543333333333333,0.7856666666666666,0.6048654964173017,29.195193611111108,19.45,104.13,0,104,1708195239.503374,0.28259259259259256,0.6854337223734789
3,5,6,104,106,0.2783333333333333,0.7879999999999999,0.4546476743108636,30.15086027777777,30.64,106.07,0,104,1708195854.7896814,0.5566666666666666,0.42914292622191286
1,6,5,106,100,0.598,0.763,0.2764596549650854,31.12129654444444,121.07,100.2,0,104,1708196470.0766518,0.9966666666666667,0.09640790203969009
1,5,6,100,72,0.498,0.8,0.24764270854933074,31.88089654444444,177.53,72.8,0,104,1708197085.3495996,0.996,0.06055338568666347
1,5,7,72,84,0.501,0.829,0.26532873516322253,32.78756294444444,139.29,84.8,0,96,1708197700.626336,1.0,0.08166091895402819
2,9,4,84,80,0.26,0.694,0.663729952612163,33.71645183333333,17.64,80.2,0,80,1708198315.8485477,0.2888888888888889,0.7574402185429815
3,9,7,80,72,0.1803333333333333,0.7326666666666667,0.6742801447026229,34.636488870370364,16.87,72.07,0,72,1708198931.0942562,0.2003703703703703,0.792757588285686
2,8,9,72,24,0.129,0.8180000000000001,0.5221542758032677,35.543502759259255,21.71,24.0,0,24,1708199546.3322382,0.16125,0.6123803447540845
3,7,6,24,24,0.1006666666666666,0.7413333333333334,0.5885963260015241,36.45788371164021,19.06,24.0,0,24,1708200161.5915885,0.14380952380952372,0.6997930265495241
2,9,4,24,32,0.145,0.7150000000000001,0.6312347426677027,37.37399482275132,17.84,32.0,0,32,1708200776.84771,0.1611111111111111,0.7487656505568505
1,6,8,32,32,0.23,0.787,0.7294225788576365,38.31070315608466,16.4,32.0,0,32,1708201392.064993,0.38333333333333336,0.8159448902387122
1,5,9,32,40,0.296,0.819,0.5191077545789773,39.26090315608466,26.39,40.2,0,40,1708202007.2652345,0.592,0.5008846932237216
3,6,7,40,32,0.1163333333333333,0.7273333333333333,0.6130964769308401,40.18029204497355,18.59,32.0,0,32,1708202622.522596,0.19388888888888883,0.7178983739413278
1,8,4,32,32,0.214,0.715,0.6206402586623041,41.10704204497355,18.82,32.13,0,32,1708203237.7655518,0.26749999999999996,0.7089253233278802
2,8,9,32,24,0.1025,0.8594999999999999,0.6326317185677589,42.01535454497355,17.61,24.0,0,24,1708203852.973653,0.128125,0.7587583982096986
3,8,5,24,40,0.0,0.0,0.5905537377326362,42.815354544973545,18.09,40.53,0,40,1708204468.2207837,0.0,0.7381921721657952
2,4,4,40,40,0.185,0.7829999999999999,0.42729938388211486,43.76160454497354,31.39,40.87,0,40,1708205083.5162325,0.46249999999999997,0.4184992298526436
1,9,5,40,40,0.272,0.635,0.7083638851425796,44.69182676719576,16.52,40.0,0,40,1708205698.7397218,0.3022222222222222,0.8098993008726689
1,7,9,40,40,0.289,0.732,0.7667901423298761,45.614445814814815,15.66,40.0,0,40,1708206313.9521518,0.41285714285714287,0.8552733921980594
3,7,6,40,48,0.1613333333333333,0.7316666666666666,0.5464041438882588,46.53749343386244,21.27,48.0,0,48,1708206929.1553707,0.23047619047619045,0.6253861322412758
3,8,4,48,40,0.1466666666666666,0.6876666666666668,0.637054642206757,47.455826767195774,17.8,40.0,0,40,1708207544.4569895,0.18333333333333326,0.7504849694251129
2,6,4,40,32,0.137,0.792,0.6270199010988784,48.37866010052911,18.37,32.0,0,32,1708208159.7729702,0.22833333333333336,0.7266915430402647
2,9,7,32,24,0.106,0.7475,0.6263655112453199,49.29043787830689,17.73,24.0,0,24,1708208775.0008729,0.11777777777777777,0.7535124446122055
2,4,7,24,55,0.254,0.8745,0.4198880127329535,50.24250907830689,35.69,55.2,0,56,1708209390.2480884,0.635,0.36611001591619186
1,7,9,55,48,0.317,0.802,0.6357611816644336,51.17690590370371,19.56,48.0,0,48,1708210005.483514,0.4528571428571429,0.6814871913662564
2,4,8,48,40,0.17,0.8205,0.5318955300959315,52.11940590370372,23.74,40.27,0,40,1708210620.7502477,0.425,0.5586194126199143
1,4,9,40,40,0.277,0.805,0.4871263880770684,53.07810034814816,30.19,40.4,0,40,1708211235.991252,0.6925,0.4357829850963355
3,7,8,40,40,0.126,0.7723333333333334,0.5964362063424508,53.99264201481483,19.04,40.07,0,40,1708211851.253562,0.18000000000000002,0.7005452579280633
1,9,7,40,32,0.202,0.718,0.757852010922397,54.91508645925927,15.04,32.0,0,32,1708212466.5241451,0.22444444444444445,0.8912039025418851
2,5,4,32,32,0.14,0.755,0.5977857607164871,55.84308645925927,19.68,32.33,0,32,1708213081.7246478,0.28,0.677232200895609
1,8,8,32,40,0.241,0.792,0.6929249740767227,56.77221145925927,16.91,40.0,0,40,1708213696.9444726,0.30124999999999996,0.7908437175959033
1,8,7,40,40,0.264,0.694,0.7520043314547711,57.70435431640213,15.62,40.13,0,40,1708214312.173101,0.33,0.8575054143184638
2,9,8,40,40,0.1865,0.7895000000000001,0.6183018089494633,58.62376403862434,18.51,40.2,0,40,1708214927.422679,0.20722222222222222,0.7210717056312737
2,5,4,40,40,0.1765,0.7615000000000001,0.5904516897808282,59.55906403862434,20.49,40.0,0,40,1708215542.6660242,0.353,0.6498146122260352
1,8,9,40,40,0.24,0.889,0.7486999715374602,60.48784181640212,15.56,40.4,0,40,1708216157.9140124,0.3,0.8608749644218252
1,5,4,40,32,0.224,0.776,0.7051742034067735,61.43264181640212,17.37,32.13,0,32,1708216773.141199,0.448,0.7694677542584668
3,6,9,32,32,0.1253333333333333,0.8496666666666667,0.5321458334542212,62.347938112698415,21.69,32.0,0,32,1708217388.3697133,0.20888888888888885,0.6129600695955543
3,7,4,32,64,0.1849999999999999,0.7200000000000001,0.5370354478901556,63.27436668412699,21.96,64.07,0,64,1708218003.5983288,0.2642857142857141,0.6052228812912659
3,7,7,64,48,0.145,0.7206666666666667,0.5729751909865651,64.19508096984127,20.05,48.0,0,48,1708218618.8600907,0.20714285714285713,0.6644332744474922
3,8,8,48,40,0.1399999999999999,0.755,0.6556821249394942,65.10695596984127,17.23,40.0,0,40,1708219234.0911,0.17499999999999988,0.7758526561743677
1,9,6,40,48,0.326,0.724,0.7231765848760011,66.0431781920635,16.45,48.2,0,48,1708219849.321285,0.3622222222222222,0.8134151755394459
2,8,6,48,48,0.2115,0.776,0.5938162390157682,66.9696156920635,19.71,48.13,0,48,1708220464.5402355,0.26437499999999997,0.6761765487697102
1,7,6,48,56,0.366,0.737,0.7688924682113517,67.9219014063492,16.12,56.13,0,56,1708221079.7803426,0.5228571428571429,0.8304012995499039
2,5,9,56,72,0.2625,0.7809999999999999,0.5383562177794419,68.86117918412698,24.46,72.8,0,72,1708221694.981736,0.525,0.5416952722243022
3,5,5,72,64,0.2019999999999999,0.7396666666666666,0.47947945677880616,69.80157918412698,26.52,64.33,0,64,1708222310.2133963,0.4039999999999998,0.49834932097350776
1,9,5,64,72,0.396,0.68,0.6729340671496102,70.74557918412698,18.26,72.27,0,72,1708222925.460004,0.44,0.7311675839370128
1,9,4,72,88,0.592,0.706,0.5478835162369908,71.71135696190476,25.43,88.0,0,88,1708223540.6782591,0.6577777777777777,0.5204099508517941
2,8,8,88,56,0.205,0.7395,0.6812629129488497,72.62941946190476,16.98,56.13,0,56,1708224155.8993745,0.25625,0.787516141186062
1,5,9,56,48,0.302,0.746,0.6127980424323762,73.57270835079365,21.62,48.53,0,48,1708224771.1196997,0.604,0.6149975530404702
1,5,8,48,56,0.353,0.805,0.3899926269673141,74.54330835079365,41.7,56.0,0,56,1708225386.3396704,0.706,0.3109907837091427
1,4,7,56,56,0.4,0.922,0.2683566937854221,75.45493315079365,134.11,56.93,0,64,1708226001.553551,1.0,0.08544586723177765
3,6,7,56,73,0.2066666666666666,0.774,0.549693765823605,76.38937759523809,22.11,73.0,0,72,1708226616.7931612,0.3444444444444444,0.6010060961683951
3,8,4,73,96,0.2403333333333333,0.7116666666666666,0.6453450712028369,77.31941926190476,18.25,96.0,0,96,1708227232.0517032,0.3004166666666666,0.7315771723368795
3,5,9,96,97,0.28,0.8316666666666667,0.45742032524456977,78.26782666931216,30.46,97.93,0,96,1708227847.3474417,0.56,0.43177540655571217
2,4,6,97,93,0.375,0.8035,0.24323635741810343,79.08337666931216,158.71,93.27,0,120,1708228462.580488,0.9375,0.06967044677262935
2,6,4,93,72,0.25,0.768,0.6483235460521608,80.02504333597882,18.89,72.13,0,72,1708229077.8597753,0.4166666666666667,0.7062377658985343
1,8,5,72,88,0.475,0.763,0.669124781728444,80.98441833597882,19.38,88.0,0,88,1708229693.1046498,0.5937499999999999,0.6879684771605551
2,9,4,88,72,0.2445,0.6795,0.5703120820790107,81.91158500264548,20.64,72.13,0,72,1708230308.3271437,0.27166666666666667,0.6449734359320967
1,8,9,72,80,0.466,0.774,0.595968287290357,82.85583500264548,22.17,80.2,0,80,1708230923.5595047,0.5825,0.5993353591129462
1,5,8,80,64,0.4,0.885,0.43858732452700955,83.83583500264548,37.44,64.73,0,64,1708231538.812272,0.8,0.348234155658762
1,5,9,64,64,0.475,0.851,0.5011470848490949,84.82539055820104,33.68,64.13,0,64,1708232154.0237498,0.95,0.38893385606136865
2,4,4,64,72,0.276,0.7969999999999999,0.34424536496466285,85.79439055820103,49.79,72.8,0,72,1708232769.2646856,0.6900000000000001,0.2578067062058286
3,4,7,72,72,0.2286666666666666,0.8706666666666667,0.4059408507702953,86.7515572248677,35.84,72.0,0,72,1708233384.506641,0.5716666666666664,0.3645093967962025
3,6,9,72,71,0.2033333333333333,0.8233333333333333,0.6237311711733937,87.67470519523806,19.19,71.8,0,72,1708234084.1276798,0.33888888888888885,0.69494174174452
2,9,4,71,80,0.2695,0.6975,0.6326319879995451,88.6046496396825,18.64,80.0,0,80,1708234699.362703,0.29944444444444446,0.7159288738883203
1,4,5,80,53,0.4,0.774,0.24005556622152707,89.29255843968251,205.56,53.67,0,88,1708235314.6096802,1.0,0.05006945777690889
1,7,5,53,56,0.351,0.709,0.5388114084936881,90.24270129682536,24.18,56.0,0,56,1708235929.8617818,0.5014285714285714,0.5481571177599672
1,9,5,56,56,0.367,0.715,0.7766269340675341,0.0,15.42,56.53,0,56,1708236545.0685775,0.40777777777777774,0.8688392231399733
1,6,7,56,99,0.599,0.781,0.2647653271695753,0.9103333333333334,139.7,99.47,0,112,1708237160.2933424,0.9983333333333333,0.08137332562863583
2,8,8,99,96,0.31,0.7355,0.6978145222007498,1.841020833333333,17.24,96.13,0,96,1708237775.555853,0.38749999999999996,0.7753931527509372
1,4,6,96,49,0.398,0.822,0.22758372904812962,2.422059233333333,262.18,49.6,0,104,1708238390.8011503,0.995,0.03572966131016207
1,4,5,49,54,0.4,0.767,0.2294861018753237,3.012559233333333,256.62,54.67,0,112,1708239006.0465314,1.0,0.03685762734415467
2,8,8,54,144,0.4405,0.7835000000000001,0.6663750661745793,3.965559233333333,19.18,144.33,0,144,1708239621.3163438,0.5506249999999999,0.6953125827182242
2,5,7,144,88,0.305,0.761,0.4310430536416877,4.926559233333333,33.9,88.33,0,88,1708240236.5699863,0.61,0.38630381705210964
2,4,8,88,62,0.2565,0.8,0.351383638539599,5.868184233333333,46.23,62.2,0,64,1708240851.8290937,0.64125,0.2789170481744987
1,4,4,62,57,0.399,0.783,0.2438062160015071,6.591570233333334,190.33,57.6,0,88,1708241467.0921714,0.9975,0.05538277000188391
2,6,7,57,72,0.2415,0.7809999999999999,0.6037543994682928,7.531820233333334,20.36,72.13,0,72,1708242082.2865615,0.4025,0.654067999335366
1,9,4,72,72,0.405,0.677,0.7728854753064124,8.476820233333333,15.69,72.4,0,72,1708242697.5165846,0.45,0.8536068441330155
1,6,8,72,95,0.581,0.759,0.39670028281677905,9.465194966666669,50.53,95.6,0,96,1708243312.7577498,0.9683333333333333,0.2537920201876405
3,5,5,95,88,0.252,0.7453333333333334,0.4641384126887518,10.415594966666667,29.01,88.13,0,88,1708243928.0099485,0.504,0.45417301586093967
1,6,7,88,88,0.594,0.737,0.30557872122153673,11.355678166666667,90.51,88.93,0,96,1708244543.2648537,0.99,0.13447340152692097
3,6,9,88,95,0.2466666666666666,0.8293333333333331,0.4573357860031644,12.287271025925929,28.13,95.8,0,96,1708245158.564546,0.411111111111111,0.4688919547261777
1,8,8,95,96,0.524,0.851,0.5896180661988946,13.252771025925927,23.15,96.4,0,96,1708245773.8116815,0.655,0.5732725827486183
2,7,9,96,88,0.302,0.804,0.597690597797372,14.185247216402118,20.82,88.2,0,88,1708246389.05176,0.43142857142857144,0.6392561043895721
2,6,8,88,104,0.3445,0.802,0.6031210871406347,15.142663883068783,21.78,104.4,0,104,1708247004.3059323,0.5741666666666666,0.6103596922591268
2,5,6,104,143,0.0,0.0,0.06571900698829623,15.825187883068786,138.6,143.33,0,168,1708247619.6923964,0.0,0.08214875873537028
3,5,9,143,142,0.3486666666666667,0.8683333333333333,0.34322976582267706,16.7806802978836,50.36,142.07,0,144,1708248234.9500554,0.6973333333333334,0.25470387394501304
3,4,4,142,77,0.269,0.7916666666666666,0.16567380294335,17.3574038978836,246.83,77.8,0,152,1708248850.2900317,0.6725,0.03896725367918752
3,7,4,77,144,0.3763333333333333,0.7496666666666667,0.6512901695781891,18.311165802645505,19.61,144.2,0,144,1708249529.679279,0.5376190476190476,0.6797079500679745
2,5,4,144,104,0.3765,0.782,0.3733765347714847,19.286465802645505,46.3,104.0,0,104,1708250144.9436862,0.753,0.2784706684643559
1,8,8,104,104,0.649,0.823,0.3971855235595887,20.267590802645504,44.03,104.53,0,104,1708250760.2004373,0.81125,0.2936694044494859
2,5,8,104,79,0.2774999999999999,0.8300000000000001,0.40788285759014564,21.219090802645503,35.23,79.6,0,80,1708251375.5175908,0.5549999999999998,0.3711035719876821
3,5,8,79,105,0.237,0.8330000000000001,0.44644652322012945,22.166490802645505,29.94,105.13,0,104,1708251990.7693126,0.474,0.4395581540251618
3,7,6,105,96,0.2386666666666666,0.7683333333333334,0.6755495082327939,23.100586040740744,17.6,96.33,0,96,1708252606.054411,0.3409523809523809,0.7591987900528971
1,4,4,96,48,0.398,0.816,0.23002910326771028,23.704502840740744,247.64,48.53,0,96,1708253221.291475,0.995,0.038786379084637904
1,4,6,48,46,0.4,0.737,0.22911789334287375,24.288419640740745,258.86,46.07,0,96,1708253836.5392144,1.0,0.03639736667859222
1,7,9,46,96,0.523,0.817,0.575601825178482,25.25391170423281,24.86,96.2,0,96,1708254451.7725673,0.7471428571428572,0.5327165671873882
1,6,7,96,80,0.464,0.762,0.4708978975466003,26.231245037566143,33.16,80.4,0,80,1708255066.9999926,0.7733333333333334,0.39528903859991704
3,5,5,80,80,0.264,0.7533333333333334,0.43312960425140723,27.184045037566143,32.06,80.53,0,80,1708255682.2525709,0.528,0.40941200531425903
1,4,7,80,43,0.4,0.78,0.22344761922412928,27.717891437566145,299.06,43.4,0,104,1708256297.518109,1.0,0.029309524030161658
3,8,4,43,119,0.293,0.7713333333333333,0.5938830925468643,28.653650037566145,20.46,119.87,0,120,1708256912.762179,0.36624999999999996,0.6507913656835805
3,5,9,119,142,0.3366666666666666,0.8533333333333334,0.4721462255513218,29.60540938571429,31.15,142.13,0,144,1708257528.0625348,0.6733333333333332,0.42184944860581897
3,7,5,142,152,0.3356666666666667,0.7223333333333333,0.6405242854270327,30.553361766666672,19.58,152.2,0,152,1708258143.4492886,0.47952380952380963,0.6807744044028384
2,9,6,152,159,0.522,0.7464999999999999,0.37388941786241425,31.51071216666667,40.3,159.87,0,160,1708258758.7056005,0.58,0.3223617723280178
3,7,7,159,104,0.2783333333333333,0.7693333333333334,0.7061461535292246,32.45047407142857,17.07,104.8,0,104,1708259374.088084,0.39761904761904765,0.7832779300067687
3,8,8,104,80,0.1946666666666666,0.7503333333333334,0.6585031477682471,33.36859907142858,17.53,80.07,0,80,1708259989.371895,0.24333333333333323,0.7622956013769756
3,5,7,80,114,0.326,0.7869999999999999,0.4537325050412121,34.33379907142858,32.46,114.27,0,112,1708260604.6664422,0.652,0.40416563130151517
1,9,7,114,96,0.61,0.734,0.40826556295849137,35.30157684920636,38.21,96.2,0,96,1708261219.9224927,0.6777777777777777,0.3408875092536698
3,8,7,96,96,0.2276666666666666,0.733,0.5628375495301843,36.23003518253969,21.04,96.0,0,96,1708261835.170932,0.28458333333333324,0.632401103579397
2,9,6,96,96,0.3105,0.6865,0.6205401173610902,37.16453518253969,19.34,96.6,0,96,1708262450.4234643,0.345,0.6894251467013627
1,9,9,96,96,0.572,0.798,0.6121967944318774,38.11675740476191,21.92,96.33,0,96,1708263065.6860006,0.6355555555555555,0.6063571041509578
1,8,9,96,80,0.486,0.88,0.7107219810103228,39.07528518253969,18.13,80.0,0,80,1708263680.9393485,0.6074999999999999,0.7365274762629035
1,5,4,80,72,0.494,0.733,0.3867098395797548,40.07408518253969,54.01,72.47,0,72,1708264296.2278674,0.988,0.23638729947469359
1,9,5,72,104,0.555,0.705,0.7313981947598357,41.03575184920636,17.58,104.07,0,104,1708264911.47054,0.6166666666666667,0.760081076783128
3,6,8,104,104,0.27,0.7963333333333332,0.4467102456430615,41.98029351587302,29.53,104.13,0,104,1708265526.6935873,0.45000000000000007,0.44588780705382686
2,5,4,104,104,0.3215,0.765,0.6096283474657525,42.944593515873024,22.1,104.0,0,104,1708266141.946523,0.643,0.6012854343321906
2,9,6,104,104,0.322,0.7275,0.7053781717603578,43.8803712936508,16.88,104.27,0,104,1708266757.192098,0.3577777777777778,0.7922782702560026
3,9,6,104,96,0.2173333333333333,0.7253333333333334,0.6828862762174219,44.80451944179895,16.86,96.47,0,96,1708267372.6041632,0.24148148148148144,0.7932374749014071
2,5,5,96,79,0.264,0.7675,0.6708963860288777,45.75531944179895,18.88,79.8,0,80,1708267987.860353,0.528,0.706620482536097
1,7,9,79,72,0.429,0.811,0.8468098016041647,46.70671626719578,14.81,72.27,0,72,1708268603.0957296,0.6128571428571429,0.9052979662909202
2,8,9,72,24,0.1115,0.8440000000000001,0.6810371482549398,47.61443154497356,16.39,24.0,0,24,1708269218.336298,0.139375,0.8164526853186747
1,4,8,24,24,0.193,0.822,0.6572375732384035,48.56268154497356,19.03,24.0,0,24,1708269833.5477076,0.4825,0.7009219665480044
1,4,8,24,32,0.202,0.841,0.6221553020274934,49.51318154497356,20.44,32.0,0,32,1708270448.736463,0.505,0.6514441275343668
1,4,9,32,32,0.208,0.949,0.5899963792622227,50.465181544973554,21.88,32.27,0,32,1708271063.944599,0.5199999999999999,0.6074954740777784
3,4,8,32,40,0.1533333333333333,0.8876666666666667,0.36675166737579074,51.403514878306886,36.02,40.0,0,40,1708271679.1662817,0.3833333333333332,0.36260625088640513
2,6,7,40,32,0.165,0.753,0.6846344091762748,52.33101487830689,16.99,32.2,0,32,1708272333.733126,0.275,0.7870430114703434
1,7,4,32,32,0.184,0.751,0.8477568319961161,53.2573005925926,13.51,32.0,0,32,1708272948.9438586,0.26285714285714284,0.9939817542808593
2,5,8,32,24,0.1154999999999999,0.7835,0.5989102834005036,54.1783380925926,19.3,24.0,0,24,1708273564.136762,0.2309999999999998,0.6908878542506295
2,4,9,24,40,0.1735,0.827,0.535395908421837,55.11360198148149,23.65,40.07,0,40,1708274179.338849,0.43374999999999997,0.5608073855272963
2,9,7,40,40,0.142,0.7275,0.6950372072942448,56.029379759259264,16.14,40.2,0,40,1708274794.5412784,0.15777777777777777,0.8293520646733614
3,8,7,40,40,0.1149999999999999,0.7416666666666667,0.7426798705271026,56.943754759259264,15.02,40.0,0,40,1708275409.7485693,0.14374999999999985,0.8924123381588782
1,8,9,40,40,0.283,0.726,0.6805864811015805,57.85979642592593,17.53,40.2,0,40,1708276024.9641268,0.35374999999999995,0.7622956013769756
2,8,6,40,48,0.1835,0.711,0.6448875204454805,58.78273392592593,17.84,48.0,0,48,1708276640.2082486,0.229375,0.7487656505568505
