replica,cpu,heap,previous_tps,instant_tps,inc_tps,out_tps,cpu_usage,memory_usage,reward,sum_reward,response_time,num_request,num_failures,expected_tps,utilization,action_cost,performance
3,8,5,55.78,69.9,163,176,0.644,0.598,0.7320277777777777,32.40109628888889,91.28,69.88,0,72,0.9025,0.12000000000000002,0.9705555555555555
4,9,6,69.9,63.97,264,272,0.645,0.655,0.7251984126984126,33.34442962222222,40.1,63.97,0,63,0.8583333333333334,0.20000000000000004,1.0153968253968253
1,9,5,63.97,52.7,373,436,0.79,0.591,0.6358412698412699,34.22179457777778,129.47,52.69,0,63,0.9388888888888889,0.32,0.8363492063492063
4,7,4,52.7,64.44,109,121,0.564,0.606,0.6383571428571428,35.11993743492064,113.04,64.44,0,72,0.9028571428571428,0.4,0.895
5,8,7,64.44,62.12,137,145,0.533,0.68,0.6665882936507938,36.03899694920635,58.0,62.11,0,63,0.8188392857142858,0.36,0.9858730158730159
6,9,4,62.12,55.4,148,153,0.505,0.628,0.6751296296296296,36.95121917142857,27.94,55.4,0,54,0.7805555555555556,0.36,1.025925925925926
4,9,9,55.4,46.2,198,205,0.566,0.741,0.6189444444444444,37.84166361587302,26.68,46.18,0,45,0.726111111111111,0.56,1.0262222222222221
6,9,5,46.2,82.5,208,214,0.587,0.634,0.660969135802469,38.77210806031746,42.69,82.48,0,81,0.826111111111111,0.4800000000000001,1.0182716049382716
4,7,6,82.5,60.94,109,120,0.533,0.657,0.6233392857142857,39.63214377460318,118.09,60.93,0,72,0.8807142857142858,0.32000000000000006,0.84625
4,9,4,60.94,74.6,283,299,0.675,0.664,0.7327638888888888,40.58214377460318,51.47,74.63,0,72,0.875,0.24000000000000005,1.0365277777777777
3,8,4,74.6,82.0,588,598,0.619,0.72,0.7481118827160493,41.53689377460318,48.62,81.98,0,81,0.886875,0.12000000000000002,1.0120987654320988
3,7,6,82.0,67.9,268,283,0.503,0.671,0.6890357142857142,42.44610806031746,102.14,67.86,0,72,0.8592857142857143,0.20000000000000004,0.9425
4,9,4,67.9,55.16,243,249,0.582,0.656,0.6936481481481481,43.3754413936508,29.69,55.15,0,54,0.8233333333333333,0.32000000000000006,1.0212962962962964
3,9,4,55.16,45.34,364,363,0.541,0.713,0.7278333333333332,44.29566361587302,15.52,45.33,0,45,0.8005555555555556,0.08000000000000002,1.0073333333333332
4,9,9,45.34,64.8,349,352,0.592,0.772,0.6458571428571428,45.19877472698413,24.95,64.83,0,63,0.7577777777777777,0.48000000000000004,1.029047619047619
2,7,6,64.8,58.22,262,300,0.624,0.611,0.5470970017636684,46.00831944126984,155.04,58.22,0,81,0.9457142857142857,0.48000000000000004,0.7187654320987654
4,9,9,58.22,72.56,243,263,0.657,0.782,0.6475833333333334,46.928097219047615,56.25,72.54,0,72,0.7994444444444444,0.48000000000000004,1.0075
6,8,4,72.56,71.25,135,139,0.514,0.627,0.621375,47.850597219047614,54.64,71.28,0,72,0.82125,0.6000000000000001,0.99
3,8,5,71.25,71.75,388,401,0.619,0.683,0.7004652777777778,48.80343081904761,69.27,71.77,0,72,0.886875,0.32,0.9968055555555555
1,9,6,71.75,44.1,284,336,0.816,0.617,0.6382407407407407,49.67465275238094,135.94,44.09,0,54,0.9533333333333334,0.28,0.8164814814814816
5,9,4,44.1,54.8,159,165,0.555,0.657,0.6539074074074074,50.59798608571428,36.53,54.8,0,54,0.8083333333333333,0.4800000000000001,1.0148148148148148
3,8,8,54.8,73.6,418,429,0.584,0.747,0.6570208333333332,51.530736085714274,52.6,73.65,0,72,0.8318749999999999,0.5200000000000001,1.0229166666666667
6,8,4,73.6,81.6,127,132,0.569,0.633,0.6486998456790124,52.47298608571428,62.2,81.65,0,81,0.855625,0.56,1.0080246913580249
3,8,8,81.6,96.3,525,538,0.626,0.771,0.6363011363636363,53.405872285714274,81.14,96.3,0,99,0.8731249999999999,0.56,0.9727272727272727
6,8,5,96.3,74.94,107,113,0.531,0.633,0.6738402777777778,54.33862228571427,49.91,74.92,0,72,0.8318749999999999,0.48,1.0405555555555557
3,9,4,74.94,81.94,220,237,0.406,0.644,0.6514074074074074,55.22884450793649,61.49,81.93,0,81,0.7255555555555555,0.36000000000000004,1.0114814814814816
6,9,5,81.94,56.3,157,160,0.522,0.62,0.6944814814814815,56.14484450793649,24.45,56.32,0,54,0.79,0.32,1.0429629629629629
2,9,5,56.3,54.28,311,304,0.372,0.64,0.6505,57.02751117460316,24.76,54.27,0,54,0.7066666666666667,0.32000000000000006,1.0050000000000001
3,7,6,54.28,60.66,316,327,0.537,0.725,0.698579365079365,57.95874934603172,80.24,60.67,0,63,0.8835714285714287,0.24000000000000005,0.963015873015873
6,9,6,60.66,64.6,151,155,0.519,0.658,0.6853571428571428,58.87408267936506,28.21,64.62,0,63,0.7883333333333333,0.32,1.0257142857142858
2,8,9,64.6,70.56,502,548,0.729,0.695,0.6225902777777778,59.7988605238095,73.88,70.57,0,72,0.841736111111111,0.6000000000000001,0.9801388888888888
2,6,9,70.56,36.44,141,168,0.519,0.65,0.47520833333333334,60.42005496825394,223.43,36.45,0,72,0.7936111111111112,0.08000000000000002,0.5062500000000001
4,9,5,36.44,64.44,243,257,0.659,0.657,0.651420634920635,61.36649941269839,35.71,64.46,0,63,0.866111111111111,0.6000000000000001,1.0231746031746032
6,9,8,64.44,55.47,135,139,0.516,0.682,0.6475787037037035,62.25166607936505,25.01,55.48,0,54,0.7129166666666666,0.4,1.0274074074074073
4,9,5,55.47,45.9,187,193,0.55,0.667,0.6717777777777778,63.17388830158728,25.82,45.91,0,45,0.8055555555555556,0.4,1.0202222222222221
4,9,5,45.9,73.06,347,342,0.55,0.705,0.7490972222222222,64.0961105238095,21.57,73.07,0,72,0.8055555555555556,0.0,1.014861111111111
6,9,6,73.06,73.5,74,80,0.663,0.615,0.7229861111111111,65.04344385714283,38.27,73.51,0,72,0.8683333333333334,0.24000000000000005,1.0209722222222224
2,8,9,73.5,52.12,323,353,0.754,0.721,0.6243194444444444,65.97149967936505,84.14,52.14,0,54,0.8718055555555555,0.6000000000000001,0.9655555555555556
5,9,5,52.12,74.3,268,272,0.593,0.675,0.6448750000000001,66.90327745714283,28.31,74.31,0,72,0.8294444444444444,0.6000000000000001,1.0320833333333335
1,7,4,74.3,33.8,69,89,0.682,0.623,0.43493452380952374,67.57988439999998,238.81,33.81,0,72,0.9871428571428572,0.4800000000000001,0.46958333333333335
5,8,7,33.8,55.22,102,110,0.507,0.646,0.6247873677248676,68.49120582857141,51.65,55.22,0,54,0.7783035714285714,0.6000000000000001,1.0225925925925925
6,9,8,55.22,56.47,164,167,0.558,0.674,0.7023379629629629,69.38370582857141,29.0,56.48,0,54,0.73125,0.20000000000000004,1.045925925925926
6,6,5,56.47,48.6,31,35,0.463,0.579,0.5311805555555557,70.14295576190474,163.63,48.59,0,72,0.8858333333333334,0.36,0.6748611111111111
2,9,5,48.6,62.84,461,483,0.751,0.641,0.6858174603174603,71.10822585079363,63.21,62.83,0,63,0.9172222222222222,0.44000000000000006,0.9973015873015872
1,8,8,62.84,39.97,228,274,0.799,0.605,0.5083928571428572,71.83979745079363,178.12,39.96,0,63,0.8775,0.36,0.6342857142857143
4,9,5,39.97,64.0,249,261,0.574,0.649,0.6496031746031745,72.76735300634918,43.71,64.0,0,63,0.8188888888888888,0.52,1.0158730158730158
1,5,6,64.0,14.07,10,12,0.489,0.559,0.28815833333333335,73.26653653968252,575.16,14.07,0,72,0.9548333333333334,0.48000000000000004,0.19541666666666668
3,8,5,14.07,54.8,432,440,0.57,0.696,0.692375,74.20903653968251,38.01,54.81,0,54,0.85625,0.36000000000000004,1.0150000000000001
6,9,8,54.8,54.0,177,179,0.548,0.671,0.6131458333333334,75.09856431746029,26.99,54.0,0,54,0.7238194444444445,0.52,1.0
3,7,5,54.0,69.0,309,324,0.558,0.708,0.6369464285714286,76.03324288888886,88.57,69.03,0,72,0.8985714285714286,0.56,0.95875
4,9,5,69.0,72.56,283,299,0.686,0.676,0.7362916666666666,76.9856873333333,52.62,72.57,0,72,0.8811111111111112,0.16000000000000003,1.0079166666666666
3,6,4,72.56,52.9,184,197,0.473,0.636,0.57975,77.78435399999996,150.45,52.92,0,72,0.8941666666666667,0.28,0.735
3,9,4,52.9,75.2,208,219,0.7,0.594,0.7646111111111111,78.73990955555551,70.14,75.16,0,72,0.8888888888888888,0.12,1.0438888888888889
2,8,7,75.2,60.1,465,508,0.65,0.708,0.6767003968253968,79.67460015555551,94.58,60.08,0,63,0.90625,0.36,0.9536507936507936
5,9,5,60.1,55.9,181,185,0.553,0.657,0.6719444444444445,80.5974890444444,26.53,55.92,0,54,0.8072222222222223,0.44000000000000006,1.0355555555555556
3,9,6,55.9,84.75,249,258,0.693,0.641,0.7405864197530863,81.5514890444444,64.44,84.74,0,81,0.885,0.24000000000000005,1.0461728395061727
4,9,5,84.75,83.1,320,334,0.725,0.662,0.7517962962962963,82.5126001555555,42.98,83.1,0,81,0.9027777777777777,0.16000000000000003,1.025925925925926
6,7,4,83.1,67.2,80,87,0.482,0.606,0.655674603174603,83.40998124126979,81.63,67.16,0,72,0.8442857142857143,0.32000000000000006,0.9327777777777777
3,9,8,67.2,73.0,221,238,0.458,0.698,0.5861527777777777,84.28625901904756,53.65,73.0,0,72,0.6906944444444445,0.6400000000000001,1.0138888888888888
2,8,4,73.0,63.03,409,449,0.72,0.675,0.6346388888888888,85.19142581904757,119.3,63.02,0,72,0.95,0.44000000000000006,0.8752777777777778
3,9,4,63.03,65.25,516,519,0.551,0.702,0.735452380952381,86.113870263492,28.03,65.22,0,63,0.8061111111111111,0.12000000000000002,1.0352380952380953
6,6,8,65.25,41.44,36,41,0.491,0.641,0.4906412037037037,86.89823113015866,142.51,41.44,0,54,0.8097916666666667,0.68,0.7674074074074073
2,9,6,41.44,54.78,415,442,0.694,0.692,0.652888888888889,87.85245335238089,57.09,54.78,0,54,0.8855555555555555,0.6000000000000001,1.0144444444444445
3,7,5,54.78,74.0,335,349,0.532,0.696,0.7300972222222222,0.0,65.95,74.03,0,72,0.8800000000000001,0.24000000000000005,1.0281944444444444
6,6,7,74.0,41.16,34,38,0.446,0.626,0.5387539682539682,0.7848570095238094,157.09,41.16,0,54,0.8188095238095239,0.44000000000000006,0.7622222222222221
2,9,4,41.16,71.94,518,548,0.762,0.648,0.6407222222222221,1.7538567428571428,57.73,71.96,0,72,0.9233333333333333,0.68,0.9994444444444444
3,9,4,71.94,58.38,496,475,0.422,0.651,0.60975,2.5341343206349203,87.03,58.38,0,72,0.7344444444444445,0.08000000000000002,0.8108333333333334
3,9,4,58.38,74.75,630,612,0.422,0.687,0.7395,3.427912098412698,16.04,74.76,0,72,0.7344444444444445,0.0,1.0383333333333333
4,8,4,74.75,53.56,50,57,0.675,0.594,0.7485810185185184,4.391884298412698,64.58,53.57,0,54,0.921875,0.12000000000000002,0.992037037037037
2,9,4,53.56,54.56,475,501,0.743,0.644,0.7389259259259258,5.356995409523809,51.91,54.55,0,54,0.9127777777777777,0.20000000000000004,1.010185185185185
3,4,4,54.56,7.93,128,144,0.366,0.661,0.28631944444444446,5.806078809523809,1362.99,7.93,0,72,0.9575,0.28,0.11013888888888888
3,8,5,7.93,82.06,355,368,0.611,0.67,0.7229822530864198,6.758828809523809,70.28,82.04,0,81,0.881875,0.24000000000000005,1.0128395061728397
6,9,5,82.06,55.0,158,161,0.506,0.639,0.6876851851851851,7.671273253968254,25.1,55.01,0,54,0.7811111111111111,0.28,1.0187037037037037
4,9,6,55.0,73.5,307,316,0.708,0.665,0.7304861111111112,8.628606587301586,36.84,73.51,0,72,0.8933333333333333,0.24000000000000005,1.0209722222222224
2,8,5,73.5,66.4,369,394,0.703,0.66,0.6865763888888887,9.557273387301588,93.4,66.35,0,72,0.939375,0.28,0.9215277777777777
4,9,5,66.4,55.34,241,249,0.598,0.647,0.7221666666666666,10.490162276190476,32.98,55.35,0,54,0.8322222222222222,0.20000000000000004,1.0250000000000001
4,9,4,55.34,54.9,258,267,0.612,0.678,0.7443333333333333,11.426162276190476,31.7,54.9,0,54,0.84,0.08000000000000002,1.0166666666666666
3,8,5,54.9,73.0,558,565,0.58,0.708,0.7255555555555555,12.371162276190477,38.69,72.98,0,72,0.8624999999999999,0.20000000000000004,1.0136111111111112
1,9,4,73.0,53.72,245,293,0.835,0.616,0.5647716049382715,13.15464383174603,168.2,53.72,0,81,0.9638888888888888,0.28,0.6632098765432098
5,9,9,53.72,84.0,244,250,0.597,0.693,0.5893950617283951,14.041310498412695,39.69,83.98,0,81,0.7166666666666666,0.7200000000000001,1.0367901234567902
3,9,7,84.0,82.5,630,638,0.687,0.726,0.7096975308641975,14.993977165079365,56.76,82.49,0,81,0.8816666666666667,0.32000000000000006,1.018395061728395
1,6,6,82.5,29.69,127,163,0.587,0.641,0.40802160493827155,15.609569631746032,306.09,29.69,0,81,0.9891666666666666,0.36000000000000004,0.3665432098765432
3,9,5,29.69,64.3,186,202,0.703,0.636,0.7057222222222221,16.565791853968253,56.37,64.33,0,63,0.8905555555555555,0.36000000000000004,1.021111111111111
6,7,6,64.3,53.97,54,60,0.52,0.644,0.6811507936507937,17.514029682539682,58.55,53.97,0,54,0.8714285714285714,0.4,0.9994444444444445
4,4,4,53.97,7.44,57,66,0.354,0.624,0.24641666666666656,17.953029482539684,1344.14,7.44,0,72,0.9424999999999999,0.44000000000000006,0.10333333333333333
3,8,5,7.44,96.8,577,592,0.642,0.746,0.6953648989898988,18.900317482539684,75.73,96.82,0,99,0.90125,0.32000000000000006,0.977979797979798
4,6,6,96.8,28.48,60,68,0.529,0.607,0.4100524691358024,19.48761381587302,388.93,28.48,0,81,0.9408333333333334,0.24000000000000005,0.35160493827160494
4,8,5,28.48,71.1,209,223,0.619,0.672,0.7281597222222222,20.43528021587301,68.12,71.15,0,72,0.886875,0.16000000000000003,0.9881944444444445
6,7,4,71.1,66.75,71,78,0.488,0.608,0.6619742063492063,21.33079238730159,86.98,66.73,0,72,0.8485714285714285,0.28,0.9268055555555557
4,9,5,66.75,64.06,268,273,0.675,0.652,0.7069126984126983,22.280792387301588,33.67,64.06,0,63,0.875,0.32000000000000006,1.0168253968253969
4,7,9,64.06,50.03,89,99,0.579,0.679,0.6203862433862435,23.152887447619047,98.34,50.02,0,54,0.7907936507936508,0.4000000000000001,0.9262962962962964
5,9,4,50.03,81.8,284,288,0.613,0.677,0.6451666666666667,24.08910966984127,35.69,81.81,0,81,0.8405555555555555,0.56,1.01
3,8,8,81.8,67.8,155,167,0.4,0.624,0.5591111111111111,24.91044286984128,96.0,67.84,0,72,0.6399999999999999,0.5200000000000001,0.9422222222222223
4,9,4,67.8,80.25,308,323,0.653,0.677,0.6660802469135803,25.849850380952383,54.01,80.23,0,81,0.8627777777777779,0.44000000000000006,0.9904938271604938
3,8,8,80.25,73.0,536,542,0.586,0.751,0.6695624999999998,26.78410038095238,47.3,72.99,0,72,0.835625,0.44000000000000006,1.01375
2,9,9,73.0,72.06,563,591,0.788,0.737,0.7144444444444444,27.72298926984127,67.3,72.04,0,72,0.8472222222222222,0.20000000000000004,1.0005555555555556
4,9,6,72.06,55.4,243,250,0.664,0.666,0.6938148148148147,28.670544825396828,32.09,55.42,0,54,0.8688888888888888,0.4,1.0262962962962963
6,8,4,55.4,43.75,84,90,0.375,0.583,0.553497685185185,29.45051682539683,80.36,43.76,0,54,0.734375,0.3600000000000001,0.8103703703703703
4,8,4,43.75,72.5,271,274,0.487,0.652,0.7125763888888887,30.372266825396828,30.88,72.47,0,72,0.804375,0.16000000000000003,1.0065277777777777
3,8,8,72.5,79.1,214,231,0.378,0.678,0.6065185185185185,31.22248902539683,87.22,79.14,0,81,0.66,0.4000000000000001,0.977037037037037
2,8,7,79.1,63.94,352,392,0.714,0.702,0.6959027777777778,32.13382262539683,118.92,63.94,0,72,0.94625,0.16000000000000003,0.8880555555555555
6,9,5,63.94,73.0,190,194,0.579,0.646,0.6496527777777776,33.062489292063496,31.58,73.03,0,72,0.8216666666666667,0.5200000000000001,1.0143055555555556
6,8,7,73.0,80.8,137,145,0.545,0.683,0.7073100749559083,33.992400749206354,72.58,80.8,0,81,0.828482142857143,0.20000000000000004,0.9975308641975308
6,8,5,80.8,63.94,125,132,0.495,0.622,0.7183521825396825,34.91615074920635,48.8,63.95,0,63,0.809375,0.16000000000000003,1.015079365079365
2,9,5,63.94,45.75,370,402,0.678,0.659,0.6992222222222222,35.866817415873015,44.26,45.74,0,45,0.8766666666666667,0.3600000000000001,1.0164444444444445
6,9,5,45.75,41.3,154,159,0.495,0.625,0.4963571428571429,36.570245815873015,108.52,41.31,0,63,0.7749999999999999,0.32000000000000006,0.6557142857142858
4,9,6,41.3,46.62,187,193,0.55,0.684,0.7116666666666667,37.49246803809524,30.22,46.62,0,45,0.8055555555555556,0.24000000000000005,1.036
6,8,5,46.62,46.4,78,83,0.448,0.603,0.6936666666666665,38.40446803809524,34.3,46.41,0,45,0.78,0.28,1.0313333333333332
2,8,4,46.4,44.97,330,358,0.642,0.664,0.6901527777777776,39.36470163809524,61.75,44.98,0,45,0.90125,0.4000000000000001,0.9995555555555555
3,8,4,44.97,51.0,379,384,0.483,0.674,0.6294037698412698,40.17126143809524,89.13,51.01,0,63,0.8018749999999999,0.08000000000000002,0.8096825396825397
3,8,7,51.0,53.9,158,171,0.706,0.638,0.720348544973545,41.12915855238096,73.13,53.92,0,54,0.8969642857142857,0.24,0.9985185185185186
2,8,7,53.9,54.0,446,437,0.658,0.779,0.7573749999999999,42.09365855238096,15.67,54.0,0,54,0.91125,0.08000000000000002,1.0
2,9,6,54.0,78.0,704,757,0.728,0.671,0.729,43.033436130158734,72.67,78.03,0,81,0.9044444444444444,0.12000000000000002,0.9633333333333334
4,9,8,78.0,74.25,264,273,0.66,0.709,0.6944930555555555,43.9573527968254,46.72,74.24,0,72,0.8097916666666667,0.32000000000000006,1.031111111111111
2,9,4,74.25,72.06,481,509,0.798,0.636,0.6876249999999999,44.93468613015873,62.06,72.09,0,72,0.9433333333333334,0.4800000000000001,1.00125
3,9,6,72.06,82.0,605,603,0.612,0.711,0.7101728395061728,45.87068613015873,38.45,82.0,0,81,0.84,0.24000000000000005,1.0123456790123457
4,8,4,82.0,70.06,227,245,0.612,0.637,0.6952083333333332,46.80743633015873,66.4,70.05,0,72,0.8825,0.28,0.9729166666666667
3,9,4,70.06,82.6,574,576,0.598,0.692,0.7357283950617284,47.74032521904762,40.22,82.63,0,81,0.8322222222222222,0.12000000000000002,1.0201234567901234
6,8,4,82.6,54.2,103,109,0.484,0.645,0.6866018518518519,48.66132521904762,41.91,54.2,0,54,0.8025,0.28,1.0037037037037038
4,9,4,54.2,91.5,310,320,0.7,0.675,0.7348888888888889,49.616880774603175,48.53,91.48,0,90,0.8888888888888888,0.20000000000000004,1.0164444444444445
3,9,8,91.5,81.9,216,234,0.452,0.674,0.6270787037037038,50.48582521904762,67.81,81.87,0,81,0.6723611111111112,0.4000000000000001,1.0107407407407407
6,9,9,81.9,82.4,194,201,0.595,0.702,0.6605617283950618,51.374047441269845,45.57,82.36,0,81,0.7205555555555555,0.32,1.0167901234567902
4,8,5,82.4,76.6,207,222,0.61,0.658,0.6333996913580247,52.294176841269845,86.41,76.63,0,81,0.88125,0.5200000000000001,0.9460493827160493
3,8,7,76.6,73.5,490,493,0.56,0.742,0.7175555555555555,53.23417684126984,48.18,73.52,0,72,0.8500000000000001,0.24000000000000005,1.021111111111111
6,6,6,73.5,38.44,49,56,0.521,0.595,0.504,53.97217684126984,222.83,38.43,0,63,0.93,0.4,0.61
1,8,5,38.44,37.75,275,331,0.796,0.605,0.5366944444444445,54.79051024126984,160.15,37.74,0,54,0.9975,0.56,0.6988888888888889
4,9,7,37.75,70.2,250,268,0.624,0.713,0.6534305555555555,55.71409350793651,73.94,70.19,0,72,0.8466666666666667,0.44000000000000006,0.9748611111111111
6,8,8,70.2,72.75,143,149,0.561,0.683,0.6825972222222221,56.62509350793651,52.41,72.77,0,72,0.7775000000000001,0.28,1.0106944444444443
2,8,4,72.75,64.25,349,388,0.695,0.664,0.5987013888888889,57.53451030793652,115.12,64.28,0,72,0.934375,0.6400000000000001,0.8927777777777778
3,9,4,64.25,83.75,654,662,0.597,0.713,0.7423518518518519,58.467176974603184,33.68,83.73,0,81,0.8316666666666667,0.12000000000000002,1.0337037037037038
2,7,7,83.75,50.8,202,233,0.643,0.626,0.5447757936507938,59.25316480317461,157.66,50.81,0,72,0.9064285714285716,0.4,0.7056944444444445
3,9,5,50.8,63.66,168,177,0.474,0.628,0.6701587301587301,60.15849813650794,66.99,63.65,0,63,0.7633333333333333,0.32000000000000006,1.0103174603174603
4,8,6,63.66,63.3,166,178,0.544,0.652,0.7144603174603175,61.09449813650794,72.13,63.31,0,63,0.8400000000000001,0.20000000000000004,1.004920634920635
6,7,6,63.3,74.25,62,67,0.461,0.629,0.6671807760141094,61.97628642222223,103.43,74.26,0,81,0.8292857142857144,0.20000000000000004,0.9167901234567902
2,7,4,74.25,51.7,189,220,0.635,0.67,0.5490992063492064,62.7885485936508,156.45,51.7,0,72,0.9535714285714286,0.4800000000000001,0.7180555555555556
3,9,8,51.7,74.1,549,555,0.584,0.739,0.6546180555555556,63.70307637142858,32.32,74.12,0,72,0.7863194444444443,0.4800000000000001,1.0294444444444446
6,6,6,74.1,45.88,19,22,0.441,0.601,0.4747916666666666,64.43232617142858,176.39,45.87,0,72,0.8674999999999999,0.52,0.6370833333333333
2,9,9,45.88,63.56,457,482,0.768,0.74,0.6198571428571428,65.3674372825397,63.38,63.57,0,63,0.8377777777777777,0.68,1.009047619047619
4,7,5,63.56,53.66,81,91,0.508,0.625,0.5728095238095238,66.22372313968255,125.41,53.67,0,63,0.8628571428571429,0.56,0.8519047619047619
5,7,6,53.66,52.9,102,110,0.488,0.642,0.7125714285714285,67.15115171111113,71.52,52.92,0,54,0.8485714285714285,0.16000000000000003,0.98
5,8,4,52.9,70.44,132,144,0.56,0.631,0.7040277777777777,68.07798531111112,73.77,70.42,0,72,0.8500000000000001,0.20000000000000004,0.9780555555555556
4,8,4,70.44,72.7,402,398,0.524,0.736,0.7369027777777778,69.00898531111112,17.61,72.67,0,72,0.8275,0.08000000000000002,1.0093055555555557
3,8,4,72.7,72.06,545,530,0.409,0.729,0.7111736111111111,69.91123531111111,14.7,72.07,0,72,0.755625,0.08000000000000002,1.0009722222222222
6,8,8,72.06,73.06,243,249,0.528,0.716,0.6286805555555555,70.82223531111111,46.63,73.07,0,72,0.7775,0.56,1.014861111111111
6,8,4,73.06,73.4,158,163,0.572,0.609,0.7029722222222222,71.76523531111111,48.38,73.4,0,72,0.8574999999999999,0.32000000000000006,1.0194444444444446
3,8,9,73.4,63.9,445,454,0.539,0.771,0.6087053571428571,72.67131864444444,36.63,63.9,0,63,0.7652083333333333,0.64,1.0142857142857142
6,9,4,63.9,81.5,209,211,0.599,0.641,0.616858024691358,73.60442975555556,42.78,81.49,0,81,0.8327777777777778,0.68,1.0060493827160493
4,8,5,81.5,62.22,189,201,0.567,0.675,0.6940426587301587,74.53865575555555,63.91,62.21,0,63,0.8543749999999999,0.28,0.9874603174603175
6,9,5,62.22,74.3,174,177,0.582,0.657,0.723111111111111,75.46798908888888,33.68,74.32,0,72,0.8233333333333333,0.20000000000000004,1.0322222222222222
3,8,9,74.3,73.4,538,546,0.549,0.768,0.6205902777777778,76.37590575555555,46.7,73.39,0,72,0.7697916666666667,0.6000000000000001,1.0193055555555555
6,8,6,73.4,77.56,107,114,0.522,0.661,0.6306404320987654,77.28092435555556,75.7,77.56,0,81,0.8262499999999999,0.48,0.9575308641975309
2,8,5,77.56,67.7,403,436,0.695,0.635,0.670173611111111,78.21850755555556,98.17,67.66,0,72,0.934375,0.4000000000000001,0.9397222222222221
5,9,5,67.7,64.1,225,230,0.546,0.661,0.6938095238095238,79.1398408888889,28.29,64.11,0,63,0.8033333333333333,0.28,1.0176190476190476
2,8,7,64.1,44.28,301,329,0.626,0.667,0.6644146825396826,80.07744551746033,63.56,44.29,0,45,0.8676785714285715,0.44000000000000006,0.9842222222222222
4,9,5,44.28,71.3,223,238,0.638,0.674,0.6797499999999999,81.0137230952381,62.14,71.34,0,72,0.8544444444444445,0.3600000000000001,0.9908333333333333
3,7,8,71.3,68.4,265,276,0.528,0.735,0.6459553571428571,81.91833023809525,95.63,68.4,0,72,0.8365178571428571,0.4,0.9500000000000001
4,9,6,68.4,72.7,316,327,0.667,0.678,0.7020277777777777,82.86655246031748,41.08,72.7,0,72,0.8705555555555555,0.32000000000000006,1.0097222222222222
2,8,4,72.7,65.2,375,408,0.732,0.63,0.6678194444444444,83.79263586031747,110.58,65.17,0,72,0.9575,0.3600000000000001,0.9051388888888889
3,9,4,65.2,81.8,240,252,0.724,0.629,0.7516666666666667,84.75352474920636,70.26,81.81,0,81,0.9022222222222223,0.12000000000000002,1.01
4,8,7,81.8,63.62,195,206,0.583,0.663,0.6842251984126985,85.68870332063493,56.21,63.61,0,63,0.8379464285714286,0.36,1.0096825396825397
6,9,6,63.62,55.12,128,135,0.476,0.664,0.683611111111111,86.5944810984127,32.19,55.11,0,54,0.7644444444444445,0.28,1.0205555555555554
4,9,7,55.12,82.6,340,351,0.712,0.703,0.7307901234567902,87.55270332063492,42.06,82.64,0,81,0.8955555555555555,0.24000000000000005,1.020246913580247
3,6,6,82.6,49.44,144,157,0.501,0.696,0.49386111111111114,88.24923652063492,206.49,49.43,0,90,0.9175,0.28,0.5492222222222222
4,9,5,49.44,88.4,308,326,0.675,0.688,0.6974444444444444,0.0,63.26,88.37,0,90,0.875,0.28,0.9818888888888889
6,9,8,88.4,82.5,199,202,0.595,0.701,0.6599868827160493,0.9074722222222222,39.2,82.52,0,81,0.7686805555555555,0.4,1.0187654320987654
4,9,4,82.5,73.94,310,325,0.7,0.678,0.6839305555555555,1.8630277777777773,41.86,73.91,0,72,0.8888888888888888,0.4800000000000001,1.0265277777777777
4,9,8,73.94,54.97,246,250,0.578,0.685,0.6696597222222223,2.762722222222222,29.88,54.96,0,54,0.7492361111111111,0.32000000000000006,1.017777777777778
6,7,4,54.97,40.53,27,31,0.428,0.606,0.5801587301587302,3.625541336507936,82.32,40.54,0,45,0.8057142857142857,0.56,0.9008888888888889
4,9,5,40.53,64.3,238,250,0.643,0.698,0.703642857142857,4.568430225396825,47.35,64.32,0,63,0.8572222222222222,0.32000000000000006,1.0209523809523808
6,9,6,64.3,74.75,172,176,0.565,0.65,0.7152638888888888,5.49398578095238,36.64,74.75,0,72,0.8138888888888889,0.24000000000000005,1.0381944444444444
6,6,4,74.75,39.56,37,42,0.463,0.607,0.4844027777777778,6.177902714285714,241.46,39.55,0,72,0.8858333333333334,0.28,0.5493055555555555
2,9,4,39.56,63.25,491,521,0.704,0.645,0.6812380952380952,7.134347158730158,70.51,63.24,0,63,0.8911111111111111,0.44000000000000006,1.003809523809524
3,8,7,63.25,63.12,417,428,0.596,0.727,0.6907817460317461,8.083347158730158,53.88,63.13,0,63,0.8724999999999999,0.36,1.002063492063492
2,9,7,63.12,64.6,539,571,0.789,0.648,0.7592142857142858,9.043823349206347,47.73,64.62,0,63,0.9011904761904763,0.12000000000000002,1.0257142857142858
3,8,4,64.6,46.1,337,342,0.51,0.678,0.6858472222222223,9.971323349206347,34.91,46.1,0,45,0.81875,0.36,1.0244444444444445
3,9,8,46.1,55.53,406,409,0.519,0.764,0.6720092592592593,10.877656682539682,21.63,55.54,0,54,0.7658333333333334,0.3600000000000001,1.0285185185185186
2,8,5,55.53,52.88,352,393,0.703,0.628,0.6995347222222222,11.84107308253968,80.95,52.89,0,54,0.939375,0.36,0.9794444444444445
