replica,cpu,heap,previous_tps,instant_tps,inc_tps,out_tps,cpu_usage,memory_usage,reward,sum_reward,response_time,num_request,num_failures,expected_tps,utilization
4,7,8,46.3,37.16,81,90,0.492,0.683,0.7934262265780642,8.970127184126984,50.63,37.15,0,36,0.7783035714285714
4,5,4,37.16,5.27,19,23,0.43,0.55,0.20649771242482898,9.429960584126984,1042.22,5.27,0,36,0.9299999999999999
6,8,5,5.27,46.47,114,120,0.516,0.618,0.8011246635848946,10.358960584126985,31.14,46.48,0,45,0.8225
3,9,6,46.47,46.3,137,144,0.42,0.625,0.7966373201331215,11.252293917460316,40.17,46.32,0,45,0.7333333333333333
2,9,9,46.3,71.4,504,539,0.785,0.743,0.21434850617291348,12.186516073015872,67.8,71.36,0,72,0.8488888888888888
2,6,8,71.4,33.06,109,124,0.554,0.647,0.2033017833235,12.97373293968254,151.8,33.06,0,45,0.8660416666666667
5,9,5,33.06,45.7,166,172,0.477,0.666,0.7982500176167668,13.87973293968254,26.17,45.69,0,45,0.7649999999999999
5,8,7,45.7,27.83,91,97,0.401,0.679,0.7967812297628644,14.77398293968254,30.97,27.83,0,27,0.735625
3,9,4,27.83,36.22,126,134,0.591,0.6,0.801416408477745,15.705316273015873,30.49,36.21,0,36,0.8283333333333334
4,8,7,36.22,45.66,164,174,0.533,0.672,0.796739038029663,16.630566273015873,49.95,45.65,0,45,0.8131250000000001
2,6,5,45.66,27.69,125,144,0.498,0.623,0.2057484162788241,17.365632873015873,182.12,27.68,0,45,0.915
5,9,7,27.69,45.4,169,174,0.476,0.709,0.7982222396003451,18.27141065079365,26.34,45.4,0,45,0.7644444444444445
2,7,5,45.4,44.84,185,207,0.6,0.624,0.20642635842184334,19.140950222222223,130.51,44.83,0,54,0.9285714285714286
6,7,6,44.84,36.12,50,56,0.458,0.627,0.801281589828448,20.07180736507937,42.04,36.13,0,36,0.8271428571428572
3,9,4,36.12,27.55,108,114,0.59,0.609,0.8013887140207892,21.00291847619048,29.63,27.55,0,27,0.8277777777777777
3,8,5,27.55,27.44,205,216,0.374,0.66,0.7966877952631797,21.89641847619048,23.63,27.43,0,27,0.73375
6,9,6,27.44,45.53,135,137,0.472,0.652,0.7981111623053821,22.801307365079364,22.78,45.54,0,45,0.7622222222222221
2,5,9,45.53,23.4,145,166,0.488,0.723,0.204482582515538,23.41717383174603,326.59,23.4,0,54,0.8896666666666666
5,6,5,23.4,42.47,97,105,0.393,0.66,0.20146013928646792,24.31430743174603,77.72,42.46,0,45,0.8275
2,7,9,42.47,39.34,190,220,0.615,0.674,0.20068650524029996,25.076799295238093,151.91,39.33,0,54,0.8137301587301589
4,9,9,39.34,65.3,276,285,0.646,0.753,0.7988289985223428,25.98768818412698,40.33,65.32,0,63,0.7772222222222223
4,6,9,65.3,35.03,62,69,0.504,0.679,0.19986111113343763,26.69579947301587,177.14,35.03,0,54,0.7972222222222223
5,9,5,35.03,46.28,172,173,0.463,0.66,0.7978610744424509,27.59868836190476,29.12,46.29,0,45,0.7572222222222222
6,7,9,46.28,60.53,74,80,0.494,0.691,0.19755342984024038,28.469863174603173,73.46,60.53,0,63,0.7367460317460317
5,8,7,60.53,55.3,174,176,0.535,0.669,0.8006055272417776,29.39475603174603,37.0,55.32,0,54,0.8122321428571428
3,8,9,55.3,54.4,151,160,0.626,0.666,0.19869756126834903,30.29925603174603,73.7,54.4,0,54,0.76125
6,6,8,54.4,27.39,30,34,0.465,0.65,0.19968750025431292,30.92108923174603,242.15,27.39,0,54,0.79375
2,9,7,27.39,54.4,470,486,0.724,0.671,0.23405884779720282,31.873692406349207,65.89,54.42,0,54,0.8815079365079366
3,6,9,54.4,39.84,152,161,0.454,0.725,0.19905556257623466,32.71747045079365,115.38,39.85,0,45,0.7811111111111111
6,8,9,39.84,45.72,101,106,0.478,0.7,0.794383207332624,33.5925260063492,30.31,45.72,0,45,0.6876388888888888
1,8,9,45.72,55.72,457,500,0.353,0.761,0.7921741333848185,34.449887117460314,21.93,55.73,0,54,0.6434027777777778
3,8,7,55.72,46.06,129,134,0.595,0.693,0.7969756013525848,35.396637117460315,50.93,46.06,0,45,0.866875
3,7,6,46.06,61.06,287,301,0.516,0.667,0.20342998572389437,36.325494488888886,85.49,61.05,0,63,0.8685714285714285
1,8,9,61.06,37.25,263,315,0.775,0.69,0.20338509336691876,37.08657782222222,163.34,37.26,0,54,0.8677083333333333
5,8,8,37.25,45.88,133,137,0.482,0.693,0.7966849330889643,37.980327822222215,40.45,45.87,0,45,0.7343749999999999
6,8,6,45.88,55.06,103,109,0.493,0.672,0.7999518723947925,38.90357782222222,45.63,55.07,0,54,0.808125
1,6,4,55.06,16.06,37,47,0.582,0.546,0.20924341019563558,39.56541122222222,250.1,16.07,0,36,0.985
6,9,5,16.06,46.28,126,130,0.481,0.63,0.7983611382347423,40.4723001111111,24.09,46.28,0,45,0.7672222222222222
6,9,6,46.28,45.5,142,147,0.469,0.656,0.7980278219666648,41.37652233333333,25.54,45.51,0,45,0.7605555555555555
1,9,6,45.5,54.06,475,530,0.313,0.746,0.7936965328175888,42.24607788888888,13.08,54.07,0,54,0.6738888888888889
1,5,6,54.06,9.38,21,25,0.484,0.598,0.20911035758458774,42.76407762222222,631.03,9.38,0,45,0.9823333333333333
3,8,5,9.38,46.44,319,326,0.544,0.667,0.8019976635599929,43.70007762222222,35.03,46.45,0,45,0.8400000000000001
4,6,9,46.44,28.66,44,51,0.469,0.671,0.19818060574596924,44.48318866666666,136.59,28.66,0,36,0.7636111111111111
6,9,5,28.66,46.75,162,161,0.467,0.656,0.7979722868841768,45.38696644444444,22.72,46.76,0,45,0.7594444444444445
4,9,6,46.75,45.78,145,154,0.637,0.625,0.80269399502729,46.32852199999999,30.89,45.79,0,45,0.8538888888888889
4,8,9,45.78,46.34,174,183,0.535,0.735,0.7971276506046332,47.22560533333333,37.54,46.33,0,45,0.7427083333333333
6,9,7,46.34,46.28,137,141,0.462,0.667,0.7966550627804255,48.118843428571424,24.38,46.28,0,45,0.7330952380952381
4,9,9,46.28,55.25,214,220,0.595,0.761,0.7976663165494307,49.02017676190476,31.82,55.26,0,54,0.7533333333333333
6,7,6,55.25,44.03,61,66,0.455,0.628,0.7701058149386185,49.93737696190476,54.19,44.04,0,45,0.825
3,9,5,44.03,36.47,129,134,0.364,0.627,0.7951120779968881,50.81826585079365,23.36,36.48,0,36,0.7022222222222222
5,8,6,36.47,37.16,121,126,0.437,0.638,0.7986554759370506,51.72751585079365,32.93,37.17,0,36,0.7731250000000001
4,8,4,37.16,51.97,158,170,0.547,0.669,0.2033333635393939,52.64159905079365,72.36,51.96,0,54,0.8418749999999999
3,6,6,51.97,43.94,143,155,0.464,0.632,0.20433265537422002,53.48459911746032,127.81,43.95,0,54,0.8866666666666667
6,9,4,43.94,46.47,117,121,0.458,0.657,0.7977222438032535,54.3863768952381,28.26,46.48,0,45,0.7544444444444445
2,8,8,46.47,43.12,294,324,0.661,0.723,0.20326969236143308,55.3071768952381,80.62,43.11,0,45,0.865
6,8,4,43.12,46.38,101,105,0.478,0.656,0.799900176518032,56.2266768952381,40.63,46.37,0,45,0.79875
6,6,4,46.38,27.86,23,26,0.44,0.569,0.2033330247256477,57.037676961904765,137.45,27.86,0,36,0.8666666666666667
3,9,6,27.86,37.6,128,134,0.628,0.641,0.8024436947958917,57.97723251746032,32.46,37.59,0,36,0.8488888888888888
4,8,6,37.6,55.47,223,232,0.604,0.691,0.798702449422338,58.92823251746032,50.51,55.48,0,54,0.8775
2,6,9,55.47,30.83,122,143,0.513,0.692,0.20059722044711303,59.6640768952381,160.43,30.83,0,45,0.8119444444444445
5,9,5,30.83,46.5,193,196,0.487,0.65,0.7985277903210177,60.572299117460325,24.86,46.51,0,45,0.7705555555555555
4,9,8,46.5,45.62,208,214,0.562,0.704,0.7976112087144005,61.47318800634921,25.12,45.62,0,45,0.7522222222222221
6,9,4,45.62,45.94,138,143,0.499,0.651,0.798861035412,62.3840768952381,28.53,45.93,0,45,0.7772222222222223
3,8,6,45.94,52.66,147,160,0.403,0.633,0.19759454974082663,63.270048895238105,87.37,52.67,0,54,0.7518750000000001
6,8,9,52.66,36.56,87,93,0.455,0.698,0.7936097527012849,64.13891000634922,27.83,36.56,0,36,0.6721527777777777
3,9,7,36.56,54.72,160,167,0.658,0.683,0.7913358990385229,65.0802750857143,52.1,54.71,0,54,0.8534126984126985
3,8,7,54.72,73.94,517,519,0.573,0.717,0.798104704570183,66.02352508571431,50.36,73.94,0,72,0.858125
4,6,5,73.94,33.88,58,65,0.494,0.614,0.20558188334649463,66.76474755238098,208.96,33.89,0,54,0.9116666666666666
2,9,5,33.88,45.47,402,415,0.726,0.639,0.798766102012433,67.72608088571431,50.94,45.48,0,45,0.9033333333333333
6,9,9,45.47,45.66,131,134,0.505,0.714,0.7938630145540604,68.5969697746032,25.91,45.66,0,45,0.6772222222222222
4,6,8,45.66,32.16,51,58,0.504,0.612,0.200124999983724,69.34676997460319,160.79,32.16,0,45,0.8025
5,9,5,32.16,36.53,135,139,0.5,0.644,0.7988888922556862,70.2578810857143,23.75,36.52,0,36,0.7777777777777778
3,8,5,36.53,55.94,422,426,0.59,0.689,0.8031601046032741,71.20538108571431,44.64,55.95,0,54,0.8687499999999999
6,4,7,55.94,3.43,32,37,0.344,0.672,0.20549861396094202,71.61511428571431,1959.56,3.43,0,45,0.9099999999999999
3,8,5,3.43,46.72,144,147,0.648,0.595,0.20524879447484218,72.49611428571431,112.91,46.71,0,54,0.905
6,8,8,46.72,54.4,107,113,0.505,0.666,0.7965802793965793,73.38886428571432,38.64,54.41,0,54,0.731875
4,7,8,54.4,61.8,123,134,0.564,0.659,0.2007366038122661,74.22975694285718,121.88,61.8,0,72,0.8147321428571428
2,7,4,61.8,43.8,244,274,0.638,0.629,0.2077817853771019,75.1960424571429,99.46,43.8,0,45,0.9557142857142857
6,9,4,43.8,46.53,138,141,0.501,0.638,0.7989166696289537,76.10737579047623,23.64,46.54,0,45,0.7783333333333333
4,8,9,46.53,53.0,194,202,0.551,0.722,0.7958840491080668,76.99445883492066,47.87,53.0,0,54,0.7454861111111111
6,7,4,53.0,53.2,58,64,0.478,0.626,0.24222309472378495,77.92191926349209,65.27,53.18,0,54,0.8414285714285714
3,9,6,53.2,56.5,457,463,0.562,0.72,0.8006095256384583,78.84680815238097,34.31,56.51,0,54,0.8122222222222222
3,8,5,56.5,63.47,412,420,0.548,0.677,0.7732600348760943,79.78380815238097,54.03,63.48,0,63,0.8425
6,4,6,63.47,1.27,29,34,0.363,0.614,0.20768371629246324,80.17941955238098,1656.08,1.27,0,54,0.95375
5,8,5,1.27,37.06,104,110,0.405,0.648,0.7976015077581561,81.08066955238098,41.4,37.06,0,36,0.753125
6,9,9,37.06,36.56,108,112,0.452,0.698,0.7919487823463682,81.93622510793654,25.05,36.57,0,36,0.6388888888888888
1,9,6,36.56,46.16,257,299,0.794,0.591,0.20667807206468503,82.82266955238099,114.61,46.17,0,54,0.9336111111111112
6,9,8,46.16,54.56,135,140,0.473,0.702,0.7950768640191495,83.7032806634921,32.08,54.57,0,54,0.7015277777777778
2,6,8,54.56,29.45,128,141,0.55,0.668,0.2037912124670399,84.44628039682543,171.07,29.45,0,45,0.8758333333333334
4,9,6,29.45,45.62,242,248,0.575,0.67,0.8009722053344682,85.3740581746032,24.02,45.62,0,45,0.8194444444444444
2,6,9,45.62,29.02,126,147,0.557,0.686,0.20226379220328372,0.0,176.26,29.02,0,45,0.8452777777777778
6,9,4,29.02,36.8,106,110,0.473,0.631,0.7981389213339534,0.9051111111111112,25.69,36.82,0,36,0.7627777777777778
3,8,8,36.8,36.03,108,114,0.649,0.651,0.7999440068196559,1.830111111111111,46.44,36.04,0,36,0.8125
6,9,6,36.03,64.6,180,180,0.538,0.628,0.7999444303984331,2.7496666666666667,24.86,64.65,0,63,0.798888888888889
1,9,8,64.6,47.16,247,298,0.817,0.625,0.20222560257018776,3.6114720222222223,124.52,47.16,0,54,0.8445138888888888
6,9,4,47.16,82.7,207,209,0.574,0.676,0.8009408598716015,4.5390275777777775,35.94,82.69,0,81,0.8188888888888888
1,6,7,82.7,18.44,17,21,0.575,0.629,0.20642041218075402,5.15627533015873,277.39,18.44,0,45,0.928452380952381
3,8,5,18.44,55.75,401,412,0.575,0.667,0.7996930808294891,6.100025330158729,49.59,55.76,0,54,0.859375
6,7,8,55.75,34.25,36,40,0.43,0.702,0.23744654806518617,6.9690490730158725,65.27,34.24,0,36,0.7458928571428571
3,9,5,34.25,46.34,151,158,0.666,0.604,0.80349389001737,7.917049073015873,36.89,46.33,0,45,0.87
3,7,8,46.34,52.9,274,277,0.508,0.702,0.20011675915834068,8.82569193015873,79.42,52.92,0,54,0.8016071428571429
4,9,7,52.9,55.84,260,266,0.637,0.687,0.8022296816112864,9.7635332,31.48,55.85,0,54,0.8446031746031746
1,8,8,55.84,38.6,220,264,0.776,0.622,0.20368708221216406,10.5419222,155.96,38.6,0,54,0.87375
5,9,7,38.6,55.38,179,180,0.537,0.697,0.7998090879555059,11.46039839047619,31.73,55.37,0,54,0.7961904761904761
3,8,9,55.38,46.1,371,381,0.542,0.75,0.7977639342909595,12.362565057142856,37.28,46.09,0,45,0.7554166666666666
6,9,7,46.1,36.47,100,104,0.454,0.643,0.7955760767444858,13.24716823174603,27.04,36.48,0,36,0.7115079365079366
2,9,4,36.47,36.44,345,363,0.673,0.655,0.8036939816670265,14.196723787301586,27.08,36.43,0,36,0.8738888888888889
5,7,9,36.44,51.47,69,74,0.457,0.711,0.19607195340001488,15.057184015873014,94.47,51.47,0,54,0.7214285714285714
3,7,9,51.47,54.2,318,319,0.377,0.799,0.7956593852085507,15.942453857142857,26.14,54.2,0,54,0.7131746031746031
6,8,6,54.2,46.06,111,116,0.494,0.67,0.800435052747303,16.865953857142856,35.18,46.05,0,45,0.80875
3,9,5,46.06,54.56,166,172,0.693,0.639,0.4832835933070567,17.819953857142856,60.28,54.56,0,54,0.885
6,9,8,54.56,56.75,157,158,0.548,0.693,0.7968783861755536,18.71498163492064,31.23,56.76,0,54,0.7375694444444444
3,6,5,56.75,31.69,117,128,0.471,0.606,0.2046241757459951,19.599981634920635,121.96,31.68,0,36,0.8925000000000001
5,9,9,31.69,28.25,93,97,0.392,0.688,0.7900083192685331,20.439981634920635,23.07,28.25,0,27,0.6
6,7,4,28.25,34.12,41,46,0.432,0.599,0.5986717892152076,21.331910206349207,58.64,34.11,0,36,0.8085714285714286
2,9,4,34.12,55.16,456,473,0.701,0.658,0.5052214754096545,22.287687984126983,59.99,55.15,0,54,0.8894444444444445
2,5,9,55.16,21.67,106,126,0.495,0.612,0.20174995533990936,22.862465584126987,399.11,21.67,0,54,0.835
3,8,7,21.67,46.16,301,304,0.518,0.682,0.8005327637817641,23.78682272698413,38.34,46.15,0,45,0.8108928571428572
3,8,9,46.16,46.16,294,304,0.52,0.761,0.7973667358689939,24.68593383809524,39.6,46.16,0,45,0.7477777777777778
6,9,6,46.16,36.78,98,104,0.427,0.653,0.7968611861788871,25.58082272698413,29.99,36.78,0,36,0.7372222222222222
2,6,5,36.78,26.56,96,116,0.529,0.656,0.20703875842928743,26.399989660317463,149.8,26.57,0,36,0.9408333333333334
6,9,4,26.56,55.62,163,165,0.512,0.647,0.7992221969935246,27.313767438095244,26.32,55.62,0,54,0.7844444444444445
4,8,4,55.62,45.66,157,166,0.563,0.659,0.8025764947109617,28.254517438095245,39.07,45.66,0,45,0.8518749999999999
5,9,4,45.66,55.38,194,193,0.494,0.654,0.7987220109007698,29.16429521587302,30.44,55.38,0,54,0.7744444444444445
6,8,4,55.38,45.34,111,117,0.471,0.622,0.7997150820670396,30.082045215873023,35.99,45.33,0,45,0.7943749999999999
3,9,4,45.34,46.38,347,351,0.488,0.661,0.7985555686389023,30.99048966031747,24.55,46.39,0,45,0.7711111111111111
6,8,4,46.38,35.47,78,83,0.474,0.619,0.7998052233888147,31.900323260317467,37.36,35.48,0,36,0.7962499999999999
2,9,4,35.47,54.56,368,386,0.701,0.625,0.20696268811031113,32.85610103809525,70.96,54.55,0,54,0.8894444444444445
5,8,8,54.56,54.88,134,141,0.593,0.693,0.798339977172182,33.77760103809525,48.44,54.88,0,54,0.80375
2,8,6,54.88,53.3,360,391,0.722,0.68,0.2392989382531117,34.75032323809525,65.77,53.3,0,54,0.9512499999999999
4,9,4,53.3,45.66,227,231,0.596,0.632,0.8015555121587038,35.68276768253969,24.55,45.66,0,45,0.8311111111111111
6,9,7,45.66,55.12,137,141,0.468,0.686,0.7974999169555971,36.58276768253969,30.3,55.12,0,54,0.75
2,9,7,55.12,45.53,307,307,0.294,0.68,0.7924559616405873,37.44238673015874,17.08,45.53,0,45,0.6490476190476191
3,8,4,45.53,37.1,149,160,0.575,0.633,0.8027996156704813,38.38613673015874,43.65,37.08,0,36,0.859375
6,9,5,37.1,37.47,104,108,0.453,0.628,0.7975834469585568,39.286803396825405,22.34,37.46,0,36,0.7516666666666667
3,6,6,37.47,39.66,117,129,0.466,0.645,0.20441594884276437,40.08280313015874,147.87,39.66,0,54,0.8883333333333334
4,9,7,39.66,45.62,219,227,0.595,0.671,0.8004920413322867,41.00673963809525,25.68,45.63,0,45,0.8098412698412699
2,6,4,45.62,35.25,136,163,0.539,0.586,0.20745487789929778,41.77818410476191,174.5,35.26,0,54,0.9491666666666667
6,9,6,35.25,45.62,136,139,0.511,0.663,0.7991944225565175,42.69173966031747,26.11,45.62,0,45,0.7838888888888889
4,9,8,45.62,55.34,268,269,0.625,0.689,0.7988923025091449,43.60287854920635,28.07,55.33,0,54,0.7778472222222221
3,7,7,55.34,36.56,206,216,0.435,0.702,0.8004074002014548,44.52716426349207,43.1,36.57,0,36,0.8107142857142857
3,9,4,36.56,37.28,315,320,0.474,0.677,0.7981667161517796,45.4324975968254,20.82,37.27,0,36,0.7633333333333333
6,8,6,37.28,55.38,122,126,0.497,0.662,0.8005266780005126,46.3567475968254,36.43,55.39,0,54,0.8106249999999999
6,6,6,55.38,42.2,40,45,0.462,0.621,0.20424936040198546,47.1125573968254,206.56,42.19,0,63,0.885
6,9,6,42.2,64.06,189,193,0.597,0.663,0.801583243005709,48.04522406349207,27.67,64.07,0,63,0.8316666666666667
3,6,7,64.06,44.62,146,159,0.469,0.665,0.20329136948689344,48.8875575968254,127.31,44.64,0,54,0.8658333333333333
2,7,6,44.62,45.0,237,267,0.632,0.644,0.20756781361264703,49.76812882539683,130.51,45.0,0,54,0.9514285714285715
6,9,4,45.0,45.56,130,134,0.506,0.629,0.7990555564502926,50.68057326984128,23.2,45.55,0,45,0.7811111111111111
3,8,6,45.56,36.47,104,110,0.332,0.609,0.7952614479083745,51.56357326984128,42.87,36.48,0,36,0.7075
5,9,5,36.47,55.25,203,202,0.549,0.66,0.8002499738868517,52.48557326984128,26.09,55.26,0,54,0.8049999999999999
6,7,7,55.25,53.75,61,67,0.5,0.672,0.7027341673675499,53.41754141269842,56.76,53.74,0,54,0.8371428571428572
1,8,9,53.75,39.0,236,285,0.774,0.622,0.20146525156160325,54.12069243492064,184.02,39.0,0,63,0.8293055555555555
5,9,5,39.0,54.8,182,187,0.487,0.647,0.7985274732620953,55.02891465714286,31.18,54.8,0,54,0.7705555555555555
3,8,4,54.8,55.62,397,401,0.546,0.68,0.8020166120254067,55.96541465714287,41.04,55.61,0,54,0.84125
6,9,4,55.62,45.66,144,147,0.498,0.633,0.7988333423562723,56.87608132380953,22.45,45.66,0,45,0.7766666666666666
3,6,4,45.66,32.72,122,131,0.435,0.611,0.20312482108400098,57.76641472380953,91.78,32.72,0,36,0.8625
6,9,5,32.72,54.75,175,176,0.516,0.635,0.7993333207364636,58.6810813904762,25.0,54.75,0,54,0.7866666666666666
6,7,6,54.75,51.9,56,62,0.47,0.634,0.21472318223722858,59.59203370476192,67.63,51.9,0,54,0.8357142857142857
6,9,9,51.9,73.56,204,209,0.582,0.719,0.7961376530404635,60.48114481587303,34.47,73.58,0,72,0.7227777777777777
1,7,5,73.56,28.56,37,48,0.664,0.602,0.20870877529723622,61.18830350158731,212.83,28.57,0,54,0.9742857142857144
5,9,4,28.56,55.44,154,159,0.521,0.642,0.7994718368283756,62.10408127936509,31.49,55.43,0,54,0.7894444444444444
3,9,9,55.44,46.16,141,147,0.661,0.664,0.7965086912821369,62.998525723809536,44.78,46.15,0,45,0.7361111111111112
6,9,4,46.16,46.3,136,139,0.511,0.639,0.799194426769819,63.91208127936509,25.76,46.31,0,45,0.7838888888888889
6,9,5,46.3,56.47,152,156,0.487,0.63,0.798527762795906,64.82030350158732,27.03,56.48,0,54,0.7705555555555555
2,9,7,56.47,54.7,416,439,0.764,0.697,0.4072009362631808,65.78922413650795,61.37,54.69,0,54,0.9223015873015873
3,8,7,54.7,55.25,379,394,0.544,0.689,0.7585525829072655,66.7220812793651,54.88,55.25,0,54,0.8321428571428572
3,7,8,55.25,53.9,212,223,0.483,0.763,0.20465805241545829,67.6499426793651,70.24,53.92,0,54,0.821875
4,9,6,53.9,55.6,208,215,0.541,0.648,0.8000044499712688,68.57016490158732,39.69,55.58,0,54,0.8005555555555556
6,7,5,55.6,34.28,38,42,0.421,0.596,0.441544254789125,69.46161701587303,60.79,34.27,0,36,0.8007142857142857
3,9,4,34.28,36.94,304,309,0.45,0.66,0.7975001264663446,70.36161701587304,22.21,36.95,0,36,0.75
6,6,6,36.94,44.72,40,44,0.462,0.617,0.20424936040198546,71.21239481587304,150.54,44.71,0,54,0.885
2,6,5,44.72,28.27,132,152,0.527,0.596,0.206955527097177,71.9020612825397,216.93,28.26,0,54,0.9391666666666667
1,8,7,28.27,41.28,291,352,0.8,0.58,0.20571273131416556,72.611691968254,195.83,41.27,0,72,0.9142857142857143
4,7,7,41.28,51.97,129,139,0.575,0.704,0.21256400304023726,73.5535334825397,68.87,51.98,0,54,0.9107142857142857
6,7,9,51.97,49.53,70,77,0.485,0.686,0.2500654159800281,74.39488255555558,64.64,49.53,0,54,0.7275396825396825
4,9,6,49.53,36.8,193,196,0.49,0.667,0.7986111201415187,75.30377144444446,24.75,36.82,0,36,0.7722222222222221
6,9,4,36.8,36.44,110,113,0.432,0.626,0.7970002164168409,76.19977144444447,23.87,36.45,0,36,0.74
3,8,7,36.44,55.34,400,406,0.551,0.713,0.8021632582627105,77.13752144444446,41.42,55.33,0,54,0.844375
6,5,7,55.34,23.66,41,46,0.468,0.714,0.20839506428261295,77.78749924444446,340.85,23.65,0,54,0.968
3,9,9,23.66,55.6,306,310,0.606,0.729,0.7970821495550278,78.68416591111112,34.05,55.58,0,54,0.7416666666666667
4,7,9,55.6,53.1,346,357,0.533,0.812,0.23730585585037478,79.60667386984129,65.52,53.08,0,54,0.8318253968253969
6,9,5,53.1,55.03,49,54,0.614,0.612,0.8020520801062276,80.54311831428573,35.84,55.03,0,54,0.8411111111111111
4,8,5,55.03,45.62,149,159,0.519,0.629,0.8011647019198025,81.47286831428573,41.37,45.64,0,45,0.824375
3,9,4,45.62,36.8,296,303,0.489,0.683,0.7985833433253442,82.3815349809524,24.81,36.8,0,36,0.7716666666666667
6,9,5,36.8,56.3,243,237,0.549,0.676,0.8002499967820493,83.30353498095239,21.83,56.32,0,54,0.8049999999999999
6,9,4,56.3,55.22,64,70,0.613,0.591,0.8020274233115221,84.23975720317462,30.88,55.21,0,54,0.8405555555555555
6,7,8,55.22,69.9,81,88,0.498,0.673,0.19882083426899533,85.13254311746033,83.91,69.87,0,72,0.7763392857142858
3,6,4,69.9,44.72,152,163,0.457,0.636,0.20404111658231014,85.98187625079366,128.21,44.73,0,54,0.8808333333333334
1,9,5,44.72,46.56,259,308,0.832,0.576,0.20810666710979317,86.88420933968256,126.27,46.57,0,54,0.9622222222222222
3,8,4,46.56,45.78,373,382,0.5,0.719,0.8006239678373472,87.80920933968255,33.45,45.77,0,45,0.8125
6,9,6,45.78,45.66,123,126,0.44,0.656,0.797222352761181,0.0,27.32,45.67,0,45,0.7444444444444445
2,9,6,45.66,54.4,293,301,0.278,0.704,0.7927254319119946,0.8617777777777778,19.37,54.4,0,54,0.6544444444444445
3,4,6,54.4,11.05,136,150,0.377,0.688,0.20855727240158287,1.3730557777777777,773.14,11.05,0,54,0.97125
3,8,5,11.05,55.0,308,314,0.562,0.682,0.7914480648110938,2.3135557777777778,52.06,55.0,0,54,0.8512500000000001
2,7,6,55.0,48.72,225,248,0.604,0.643,0.20656906477231787,3.227571406349206,116.44,48.73,0,54,0.9314285714285715
6,9,6,48.72,54.94,147,151,0.518,0.675,0.799388856583408,4.142682517460317,26.64,54.93,0,54,0.7877777777777778
3,9,4,54.94,36.97,128,135,0.61,0.621,0.8019443739529315,5.078238073015872,24.02,36.96,0,36,0.8388888888888888
6,9,5,36.97,36.5,118,122,0.47,0.622,0.798055566796382,5.982682517460317,27.4,36.49,0,36,0.7611111111111111
3,6,6,36.5,45.0,146,158,0.499,0.669,0.205790048274464,6.84901565079365,131.04,45.0,0,54,0.9158333333333333
6,6,5,45.0,30.48,28,32,0.449,0.6,0.20370790842492045,7.537460317460316,202.91,30.49,0,54,0.8741666666666668
3,9,5,30.48,54.7,168,174,0.671,0.65,0.7870470340117561,8.486571428571427,52.88,54.69,0,54,0.8727777777777779
6,7,7,54.7,49.12,52,57,0.471,0.647,0.19992860462796588,9.351888999999998,93.42,49.13,0,54,0.7985714285714286
3,9,9,49.12,55.6,439,443,0.517,0.752,0.7952508646094287,10.233888999999998,26.26,55.58,0,54,0.705
6,9,7,55.6,45.7,145,148,0.509,0.661,0.797745876921338,11.135857253968252,30.62,45.69,0,45,0.754920634920635
3,9,6,45.7,36.25,115,120,0.627,0.624,0.8024165378397212,12.075190587301586,24.41,36.26,0,36,0.8483333333333334
6,9,6,36.25,39.94,153,154,0.47,0.655,0.19820846270720083,12.82352403174603,76.55,39.95,0,54,0.7611111111111111
6,7,6,39.94,52.5,36,41,0.457,0.605,0.23018629450639205,13.73753966031746,65.97,52.51,0,54,0.8264285714285715
6,9,8,52.5,54.8,162,164,0.501,0.675,0.7950114361314282,14.617622993650793,25.05,54.82,0,54,0.7002083333333333
3,9,9,54.8,55.16,182,187,0.671,0.693,0.7978824811095249,15.520734104761903,37.13,55.15,0,54,0.7577777777777778
6,9,6,55.16,54.97,143,145,0.497,0.66,0.7988055397189708,16.431178549206347,26.38,54.98,0,54,0.7761111111111111
6,9,6,54.97,38.12,223,222,0.497,0.693,0.7988055694054847,17.34162299365079,17.48,38.11,0,36,0.7761111111111111
1,8,4,38.12,38.75,567,659,0.8,0.608,0.2099916750133386,18.25815639365079,108.08,38.74,0,45,1.0
6,9,5,38.75,54.78,156,161,0.488,0.631,0.7985555706707923,19.166600838095235,24.18,54.78,0,54,0.7711111111111111
4,7,4,54.78,48.8,103,114,0.501,0.631,0.20289265587111568,20.051966095238093,102.0,48.8,0,54,0.8578571428571429
6,8,8,48.8,54.06,123,130,0.498,0.7,0.7972793514311696,20.951466095238093,43.52,54.07,0,54,0.7487499999999999
3,7,7,54.06,53.12,236,243,0.525,0.723,0.2038089779366296,21.89157749523809,78.44,53.11,0,54,0.875
6,7,7,53.12,34.7,140,141,0.38,0.668,0.19742871311016522,22.576339266666665,147.5,34.68,0,54,0.7485714285714287
3,9,6,34.7,64.7,534,538,0.578,0.723,0.8010492197152153,23.50478371111111,37.08,64.67,0,63,0.8211111111111111
4,6,9,64.7,28.78,43,50,0.461,0.652,0.1973196049396509,24.283005666666664,121.32,28.78,0,36,0.746388888888889
5,9,4,28.78,55.7,193,195,0.469,0.656,0.798027783002559,25.187227888888888,27.72,55.69,0,54,0.7605555555555555
3,8,8,55.7,55.0,417,417,0.553,0.709,0.7993837379548678,26.10272788888889,41.36,54.99,0,54,0.78875
