replica,cpu,heap,previous_tps,instant_tps,cpu_usage,memory_usage,reward,sum_reward,response_time,num_request,num_failures,expected_tps,timestamp,utilization,performance
1,6,5,106,100,0.598,0.763,0.9767438666666667,31.12129654444444,121.07,100.2,0,104,1708196470.0766518,0.9966666666666667,0.963462
1,5,6,100,72,0.498,0.8,0.8184,31.88089654444444,177.53,72.8,0,104,1708197085.3495996,0.996,0.7
1,5,7,72,84,0.501,0.829,0.9299998,32.78756294444444,139.29,84.8,0,96,1708197700.626336,1.0,0.883333
2,9,4,84,80,0.26,0.694,0.7155555555555555,33.71645183333333,17.64,80.2,0,80,1708198315.8485477,0.2888888888888889,1.0
3,9,7,80,72,0.1803333333333333,0.7326666666666667,0.6801481481481482,34.636488870370364,16.87,72.07,0,72,1708198931.0942562,0.2003703703703703,1.0
2,8,9,72,24,0.129,0.8180000000000001,0.6645,35.543502759259255,21.71,24.0,0,24,1708199546.3322382,0.16125,1.0
3,7,6,24,24,0.1006666666666666,0.7413333333333334,0.6575238095238095,36.45788371164021,19.06,24.0,0,24,1708200161.5915885,0.14380952380952372,1.0
2,9,4,24,32,0.145,0.7150000000000001,0.6644444444444444,37.37399482275132,17.84,32.0,0,32,1708200776.84771,0.1611111111111111,1.0
1,6,8,32,32,0.23,0.787,0.7533333333333333,38.31070315608466,16.4,32.0,0,32,1708201392.064993,0.38333333333333336,1.0
1,5,9,32,40,0.296,0.819,0.8368,39.26090315608466,26.39,40.2,0,40,1708202007.2652345,0.592,1.0
3,6,7,40,32,0.1163333333333333,0.7273333333333333,0.6775555555555555,40.18029204497355,18.59,32.0,0,32,1708202622.522596,0.19388888888888883,1.0
1,8,4,32,32,0.214,0.715,0.707,41.10704204497355,18.82,32.13,0,32,1708203237.7655518,0.26749999999999996,1.0
2,8,9,32,24,0.1025,0.8594999999999999,0.65125,42.01535454497355,17.61,24.0,0,24,1708203852.973653,0.128125,1.0
3,8,5,24,40,0.0,0.0,0.6,42.815354544973545,18.09,40.53,0,40,1708204468.2207837,0.0,1.0
2,4,4,40,40,0.185,0.7829999999999999,0.7849999999999999,43.76160454497354,31.39,40.87,0,40,1708205083.5162325,0.46249999999999997,1.0
1,9,5,40,40,0.272,0.635,0.7208888888888889,44.69182676719576,16.52,40.0,0,40,1708205698.7397218,0.3022222222222222,1.0
1,7,9,40,40,0.289,0.732,0.7651428571428571,45.614445814814815,15.66,40.0,0,40,1708206313.9521518,0.41285714285714287,1.0
3,7,6,40,48,0.1613333333333333,0.7316666666666666,0.6921904761904761,46.53749343386244,21.27,48.0,0,48,1708206929.1553707,0.23047619047619045,1.0
3,8,4,48,40,0.1466666666666666,0.6876666666666668,0.6733333333333333,47.455826767195774,17.8,40.0,0,40,1708207544.4569895,0.18333333333333326,1.0
2,6,4,40,32,0.137,0.792,0.6913333333333334,48.37866010052911,18.37,32.0,0,32,1708208159.7729702,0.22833333333333336,1.0
2,9,7,32,24,0.106,0.7475,0.6471111111111111,49.29043787830689,17.73,24.0,0,24,1708208775.0008729,0.11777777777777777,1.0
2,4,7,24,55,0.254,0.8745,0.8454284,50.24250907830689,35.69,55.2,0,56,1708209390.2480884,0.635,0.985714
1,7,9,55,48,0.317,0.802,0.7811428571428571,51.17690590370371,19.56,48.0,0,48,1708210005.483514,0.4528571428571429,1.0
2,4,8,48,40,0.17,0.8205,0.77,52.11940590370372,23.74,40.27,0,40,1708210620.7502477,0.425,1.0
1,4,9,40,40,0.277,0.805,0.877,53.07810034814816,30.19,40.4,0,40,1708211235.991252,0.6925,1.0
3,7,8,40,40,0.126,0.7723333333333334,0.6719999999999999,53.99264201481483,19.04,40.07,0,40,1708211851.253562,0.18000000000000002,1.0
1,9,7,40,32,0.202,0.718,0.6897777777777778,54.91508645925927,15.04,32.0,0,32,1708212466.5241451,0.22444444444444445,1.0
2,5,4,32,32,0.14,0.755,0.712,55.84308645925927,19.68,32.33,0,32,1708213081.7246478,0.28,1.0
1,8,8,32,40,0.241,0.792,0.7204999999999999,56.77221145925927,16.91,40.0,0,40,1708213696.9444726,0.30124999999999996,1.0
1,8,7,40,40,0.264,0.694,0.732,57.70435431640213,15.62,40.13,0,40,1708214312.173101,0.33,1.0
2,9,8,40,40,0.1865,0.7895000000000001,0.6828888888888889,58.62376403862434,18.51,40.2,0,40,1708214927.422679,0.20722222222222222,1.0
2,5,4,40,40,0.1765,0.7615000000000001,0.7412,59.55906403862434,20.49,40.0,0,40,1708215542.6660242,0.353,1.0
1,8,9,40,40,0.24,0.889,0.72,60.48784181640212,15.56,40.4,0,40,1708216157.9140124,0.3,1.0
1,5,4,40,32,0.224,0.776,0.7792,61.43264181640212,17.37,32.13,0,32,1708216773.141199,0.448,1.0
3,6,9,32,32,0.1253333333333333,0.8496666666666667,0.6835555555555555,62.347938112698415,21.69,32.0,0,32,1708217388.3697133,0.20888888888888885,1.0
3,7,4,32,64,0.1849999999999999,0.7200000000000001,0.7057142857142856,63.27436668412699,21.96,64.07,0,64,1708218003.5983288,0.2642857142857141,1.0
3,7,7,64,48,0.145,0.7206666666666667,0.6828571428571428,64.19508096984127,20.05,48.0,0,48,1708218618.8600907,0.20714285714285713,1.0
3,8,8,48,40,0.1399999999999999,0.755,0.6699999999999999,65.10695596984127,17.23,40.0,0,40,1708219234.0911,0.17499999999999988,1.0
1,9,6,40,48,0.326,0.724,0.7448888888888889,66.0431781920635,16.45,48.2,0,48,1708219849.321285,0.3622222222222222,1.0
2,8,6,48,48,0.2115,0.776,0.70575,66.9696156920635,19.71,48.13,0,48,1708220464.5402355,0.26437499999999997,1.0
1,7,6,48,56,0.366,0.737,0.8091428571428572,67.9219014063492,16.12,56.13,0,56,1708221079.7803426,0.5228571428571429,1.0
2,5,9,56,72,0.2625,0.7809999999999999,0.81,68.86117918412698,24.46,72.8,0,72,1708221694.981736,0.525,1.0
3,5,5,72,64,0.2019999999999999,0.7396666666666666,0.7615999999999999,69.80157918412698,26.52,64.33,0,64,1708222310.2133963,0.4039999999999998,1.0
1,9,5,64,72,0.396,0.68,0.776,70.74557918412698,18.26,72.27,0,72,1708222925.460004,0.44,1.0
1,9,4,72,88,0.592,0.706,0.863111111111111,71.71135696190476,25.43,88.0,0,88,1708223540.6782591,0.6577777777777777,1.0
2,8,8,88,56,0.205,0.7395,0.7025,72.62941946190476,16.98,56.13,0,56,1708224155.8993745,0.25625,1.0
1,5,9,56,48,0.302,0.746,0.8416,73.57270835079365,21.62,48.53,0,48,1708224771.1196997,0.604,1.0
1,5,8,48,56,0.353,0.805,0.8824,74.54330835079365,41.7,56.0,0,56,1708225386.3396704,0.706,1.0
1,4,7,56,56,0.4,0.922,0.9337186,75.45493315079365,134.11,56.93,0,64,1708226001.553551,1.0,0.889531
3,6,7,56,73,0.2066666666666666,0.774,0.7377777777777778,76.38937759523809,22.11,73.0,0,72,1708226616.7931612,0.3444444444444444,1.0
3,8,4,73,96,0.2403333333333333,0.7116666666666666,0.7201666666666666,77.31941926190476,18.25,96.0,0,96,1708227232.0517032,0.3004166666666666,1.0
3,5,9,96,97,0.28,0.8316666666666667,0.8240000000000001,78.26782666931216,30.46,97.93,0,96,1708227847.3474417,0.56,1.0
2,4,6,97,93,0.375,0.8035,0.84135,79.08337666931216,158.71,93.27,0,120,1708228462.580488,0.9375,0.77725
2,6,4,93,72,0.25,0.768,0.7666666666666666,80.02504333597882,18.89,72.13,0,72,1708229077.8597753,0.4166666666666667,1.0
1,8,5,72,88,0.475,0.763,0.8374999999999999,80.98441833597882,19.38,88.0,0,88,1708229693.1046498,0.5937499999999999,1.0
2,9,4,88,72,0.2445,0.6795,0.7086666666666667,81.91158500264548,20.64,72.13,0,72,1708230308.3271437,0.27166666666666667,1.0
1,8,9,72,80,0.466,0.774,0.833,82.85583500264548,22.17,80.2,0,80,1708230923.5595047,0.5825,1.0
1,5,8,80,64,0.4,0.885,0.92,83.83583500264548,37.44,64.73,0,64,1708231538.812272,0.8,1.0
1,5,9,64,64,0.475,0.851,0.98,84.82539055820104,33.68,64.13,0,64,1708232154.0237498,0.95,1.0
2,4,4,64,72,0.276,0.7969999999999999,0.876,85.79439055820103,49.79,72.8,0,72,1708232769.2646856,0.6900000000000001,1.0
3,4,7,72,72,0.2286666666666666,0.8706666666666667,0.8286666666666666,86.7515572248677,35.84,72.0,0,72,1708233384.506641,0.5716666666666664,1.0
3,6,9,72,71,0.2033333333333333,0.8233333333333333,0.7338887555555555,87.67470519523806,19.19,71.8,0,72,1708234084.1276798,0.33888888888888885,0.997222
2,9,4,71,80,0.2695,0.6975,0.7197777777777777,88.6046496396825,18.64,80.0,0,80,1708234699.362703,0.29944444444444446,1.0
1,4,5,80,53,0.4,0.774,0.7659316,89.29255843968251,205.56,53.67,0,88,1708235314.6096802,1.0,0.609886
1,7,5,53,56,0.351,0.709,0.8005714285714286,90.24270129682536,24.18,56.0,0,56,1708235929.8617818,0.5014285714285714,1.0
1,9,5,56,56,0.367,0.715,0.7631111111111111,0.0,15.42,56.53,0,56,1708236545.0685775,0.40777777777777774,1.0
1,6,7,56,99,0.599,0.781,0.9322083333333333,0.9103333333333334,139.7,99.47,0,112,1708237160.2933424,0.9983333333333333,0.888125
2,8,8,99,96,0.31,0.7355,0.755,1.841020833333333,17.24,96.13,0,96,1708237775.555853,0.38749999999999996,1.0
1,4,6,96,49,0.398,0.822,0.6841538,2.422059233333333,262.18,49.6,0,104,1708238390.8011503,0.995,0.476923
1,4,5,49,54,0.4,0.767,0.692875,3.012559233333333,256.62,54.67,0,112,1708239006.0465314,1.0,0.488125
2,8,8,54,144,0.4405,0.7835000000000001,0.8202499999999999,3.965559233333333,19.18,144.33,0,144,1708239621.3163438,0.5506249999999999,1.0
2,5,7,144,88,0.305,0.761,0.844,4.926559233333333,33.9,88.33,0,88,1708240236.5699863,0.61,1.0
2,4,8,88,62,0.2565,0.8,0.8396250000000001,5.868184233333333,46.23,62.2,0,64,1708240851.8290937,0.64125,0.971875
1,4,4,62,57,0.399,0.783,0.7917270000000001,6.591570233333334,190.33,57.6,0,88,1708241467.0921714,0.9975,0.654545
2,6,7,57,72,0.2415,0.7809999999999999,0.761,7.531820233333334,20.36,72.13,0,72,1708242082.2865615,0.4025,1.0
1,9,4,72,72,0.405,0.677,0.78,8.476820233333333,15.69,72.4,0,72,1708242697.5165846,0.45,1.0
1,6,8,72,95,0.581,0.759,0.9848331333333332,9.465194966666669,50.53,95.6,0,96,1708243312.7577498,0.9683333333333333,0.995833
3,5,5,95,88,0.252,0.7453333333333334,0.8016,10.415594966666667,29.01,88.13,0,88,1708243928.0099485,0.504,1.0
1,6,7,88,88,0.594,0.737,0.9518124,11.355678166666667,90.51,88.93,0,96,1708244543.2648537,0.99,0.926354
3,6,9,88,95,0.2466666666666666,0.8293333333333331,0.7631946444444444,12.287271025925929,28.13,95.8,0,96,1708245158.564546,0.411111111111111,0.997917
1,8,8,95,96,0.524,0.851,0.862,13.252771025925927,23.15,96.4,0,96,1708245773.8116815,0.655,1.0
2,7,9,96,88,0.302,0.804,0.7725714285714286,14.185247216402118,20.82,88.2,0,88,1708246389.05176,0.43142857142857144,1.0
2,6,8,88,104,0.3445,0.802,0.8296666666666667,15.142663883068783,21.78,104.4,0,104,1708247004.3059323,0.5741666666666666,1.0
2,5,6,104,143,0.0,0.0,0.5118929999999999,15.825187883068786,138.6,143.33,0,168,1708247619.6923964,0.0,0.853155
3,5,9,143,142,0.3486666666666667,0.8683333333333333,0.8708915333333334,16.7806802978836,50.36,142.07,0,144,1708248234.9500554,0.6973333333333334,0.986597
3,4,4,142,77,0.269,0.7916666666666666,0.5761052,17.3574038978836,246.83,77.8,0,152,1708248850.2900317,0.6725,0.511842
3,7,4,77,144,0.3763333333333333,0.7496666666666667,0.815047619047619,18.311165802645505,19.61,144.2,0,144,1708249529.679279,0.5376190476190476,1.0
2,5,4,144,104,0.3765,0.782,0.9012,19.286465802645505,46.3,104.0,0,104,1708250144.9436862,0.753,1.0
1,8,8,104,104,0.649,0.823,0.9245,20.267590802645504,44.03,104.53,0,104,1708250760.2004373,0.81125,1.0
2,5,8,104,79,0.2774999999999999,0.8300000000000001,0.819,21.219090802645503,35.23,79.6,0,80,1708251375.5175908,0.5549999999999998,0.995
3,5,8,79,105,0.237,0.8330000000000001,0.7896,22.166490802645505,29.94,105.13,0,104,1708251990.7693126,0.474,1.0
3,7,6,105,96,0.2386666666666666,0.7683333333333334,0.7363809523809524,23.100586040740744,17.6,96.33,0,96,1708252606.054411,0.3409523809523809,1.0
1,4,4,96,48,0.398,0.816,0.7013126000000001,23.704502840740744,247.64,48.53,0,96,1708253221.291475,0.995,0.505521
1,4,6,48,46,0.4,0.737,0.6879375999999999,24.288419640740745,258.86,46.07,0,96,1708253836.5392144,1.0,0.479896
1,7,9,46,96,0.523,0.817,0.8988571428571428,25.25391170423281,24.86,96.2,0,96,1708254451.7725673,0.7471428571428572,1.0
1,6,7,96,80,0.464,0.762,0.9093333333333333,26.231245037566143,33.16,80.4,0,80,1708255066.9999926,0.7733333333333334,1.0
3,5,5,80,80,0.264,0.7533333333333334,0.8112,27.184045037566143,32.06,80.53,0,80,1708255682.2525709,0.528,1.0
1,4,7,80,43,0.4,0.78,0.6503848000000001,27.717891437566145,299.06,43.4,0,104,1708256297.518109,1.0,0.417308
3,8,4,43,119,0.293,0.7713333333333333,0.7458502,28.653650037566145,20.46,119.87,0,120,1708256912.762179,0.36624999999999996,0.998917
3,5,9,119,142,0.3366666666666666,0.8533333333333334,0.8615417333333333,29.60540938571429,31.15,142.13,0,144,1708257528.0625348,0.6733333333333332,0.987014
3,7,5,142,152,0.3356666666666667,0.7223333333333333,0.7918095238095239,30.553361766666672,19.58,152.2,0,152,1708258143.4492886,0.47952380952380963,1.0
2,9,6,152,159,0.522,0.7464999999999999,0.8315127999999999,31.51071216666667,40.3,159.87,0,160,1708258758.7056005,0.58,0.999188
3,7,7,159,104,0.2783333333333333,0.7693333333333334,0.7590476190476191,32.45047407142857,17.07,104.8,0,104,1708259374.088084,0.39761904761904765,1.0
3,8,8,104,80,0.1946666666666666,0.7503333333333334,0.6973333333333332,33.36859907142858,17.53,80.07,0,80,1708259989.371895,0.24333333333333323,1.0
3,5,7,80,114,0.326,0.7869999999999999,0.8608,34.33379907142858,32.46,114.27,0,112,1708260604.6664422,0.652,1.0
1,9,7,114,96,0.61,0.734,0.8711111111111111,35.30157684920636,38.21,96.2,0,96,1708261219.9224927,0.6777777777777777,1.0
3,8,7,96,96,0.2276666666666666,0.733,0.7138333333333333,36.23003518253969,21.04,96.0,0,96,1708261835.170932,0.28458333333333324,1.0
2,9,6,96,96,0.3105,0.6865,0.738,37.16453518253969,19.34,96.6,0,96,1708262450.4234643,0.345,1.0
1,9,9,96,96,0.572,0.798,0.8542222222222222,38.11675740476191,21.92,96.33,0,96,1708263065.6860006,0.6355555555555555,1.0
1,8,9,96,80,0.486,0.88,0.843,39.07528518253969,18.13,80.0,0,80,1708263680.9393485,0.6074999999999999,1.0
1,5,4,80,72,0.494,0.733,0.9952,40.07408518253969,54.01,72.47,0,72,1708264296.2278674,0.988,1.0
1,9,5,72,104,0.555,0.705,0.8466666666666667,41.03575184920636,17.58,104.07,0,104,1708264911.47054,0.6166666666666667,1.0
3,6,8,104,104,0.27,0.7963333333333332,0.78,41.98029351587302,29.53,104.13,0,104,1708265526.6935873,0.45000000000000007,1.0
2,5,4,104,104,0.3215,0.765,0.8572,42.944593515873024,22.1,104.0,0,104,1708266141.946523,0.643,1.0
2,9,6,104,104,0.322,0.7275,0.7431111111111111,43.8803712936508,16.88,104.27,0,104,1708266757.192098,0.3577777777777778,1.0
3,9,6,104,96,0.2173333333333333,0.7253333333333334,0.6965925925925925,44.80451944179895,16.86,96.47,0,96,1708267372.6041632,0.24148148148148144,1.0
2,5,5,96,79,0.264,0.7675,0.8097000000000001,45.75531944179895,18.88,79.8,0,80,1708267987.860353,0.528,0.9975
1,7,9,79,72,0.429,0.811,0.8451428571428572,46.70671626719578,14.81,72.27,0,72,1708268603.0957296,0.6128571428571429,1.0
2,8,9,72,24,0.1115,0.8440000000000001,0.6557499999999999,47.61443154497356,16.39,24.0,0,24,1708269218.336298,0.139375,1.0
1,4,8,24,24,0.193,0.822,0.7929999999999999,48.56268154497356,19.03,24.0,0,24,1708269833.5477076,0.4825,1.0
1,4,8,24,32,0.202,0.841,0.802,49.51318154497356,20.44,32.0,0,32,1708270448.736463,0.505,1.0
1,4,9,32,32,0.208,0.949,0.8079999999999999,50.465181544973554,21.88,32.27,0,32,1708271063.944599,0.5199999999999999,1.0
3,4,8,32,40,0.1533333333333333,0.8876666666666667,0.7533333333333333,51.403514878306886,36.02,40.0,0,40,1708271679.1662817,0.3833333333333332,1.0
2,6,7,40,32,0.165,0.753,0.71,52.33101487830689,16.99,32.2,0,32,1708272333.733126,0.275,1.0
1,7,4,32,32,0.184,0.751,0.7051428571428571,53.2573005925926,13.51,32.0,0,32,1708272948.9438586,0.26285714285714284,1.0
2,5,8,32,24,0.1154999999999999,0.7835,0.6923999999999999,54.1783380925926,19.3,24.0,0,24,1708273564.136762,0.2309999999999998,1.0
2,4,9,24,40,0.1735,0.827,0.7735,55.11360198148149,23.65,40.07,0,40,1708274179.338849,0.43374999999999997,1.0
2,9,7,40,40,0.142,0.7275,0.6631111111111111,56.029379759259264,16.14,40.2,0,40,1708274794.5412784,0.15777777777777777,1.0
3,8,7,40,40,0.1149999999999999,0.7416666666666667,0.6575,56.943754759259264,15.02,40.0,0,40,1708275409.7485693,0.14374999999999985,1.0
1,8,9,40,40,0.283,0.726,0.7414999999999999,57.85979642592593,17.53,40.2,0,40,1708276024.9641268,0.35374999999999995,1.0
2,8,6,40,48,0.1835,0.711,0.69175,58.78273392592593,17.84,48.0,0,48,1708276640.2082486,0.229375,1.0
1,7,9,48,40,0.268,0.83,0.7531428571428571,59.71324186243387,18.85,40.2,0,40,1708277255.431948,0.3828571428571429,1.0
1,4,8,40,32,0.207,0.821,0.8069999999999999,60.664991862433865,26.49,32.13,0,32,1708277870.641927,0.5175,1.0
1,9,5,32,24,0.187,0.712,0.6831111111111111,61.585769640211645,19.59,24.0,0,24,1708278485.8581738,0.20777777777777778,1.0
3,7,8,24,56,0.1773333333333333,0.7666666666666666,0.7013333333333334,62.50693630687831,18.36,56.2,0,56,1708279101.052127,0.2533333333333333,1.0
1,8,9,56,48,0.272,0.706,0.736,63.41938075132276,16.75,48.07,0,48,1708279716.303463,0.34,1.0
2,6,6,48,40,0.1695,0.7989999999999999,0.713,64.34763075132275,19.43,40.0,0,40,1708280331.5026712,0.28250000000000003,1.0
2,4,8,40,39,0.197,0.875,0.7849999999999999,65.28088075132275,40.05,39.2,0,40,1708280946.7249916,0.4925,0.98
2,7,7,39,40,0.159,0.757,0.6908571428571428,66.20359503703705,22.19,40.0,0,40,1708281561.9725175,0.22714285714285717,1.0
3,9,7,40,32,0.1036666666666666,0.7786666666666667,0.646074074074074,67.11511355555557,16.79,32.0,0,32,1708282177.1976154,0.11518518518518511,1.0
1,8,7,32,32,0.218,0.739,0.709,68.04236355555557,16.78,32.2,0,32,1708282792.4268684,0.27249999999999996,1.0
2,9,8,32,40,0.152,0.778,0.6675555555555556,68.95650244444445,17.72,40.0,0,40,1708283407.6628635,0.1688888888888889,1.0
2,9,9,40,40,0.162,0.751,0.6719999999999999,69.8579468888889,16.06,40.27,0,40,1708284022.8823917,0.18,1.0
1,8,7,40,40,0.276,0.73,0.738,70.7924468888889,15.25,40.0,0,40,1708284638.133968,0.34500000000000003,1.0
1,6,9,40,40,0.234,0.783,0.756,71.7184468888889,18.81,40.33,0,40,1708285253.3442242,0.39,1.0
2,5,6,40,40,0.173,0.799,0.7384,72.65304688888891,29.46,40.07,0,40,1708285868.545006,0.346,1.0
3,6,4,40,32,0.145,0.7473333333333333,0.6966666666666667,73.57721355555557,25.67,32.0,0,32,1708286483.787392,0.24166666666666667,1.0
2,6,8,32,32,0.1375,0.8614999999999999,0.6916666666666667,74.50013022222224,19.84,32.0,0,32,1708287099.0722835,0.22916666666666669,1.0
3,7,9,32,64,0.1736666666666666,0.7653333333333333,0.6992380952380952,75.4099767830688,17.82,64.2,0,64,1708287714.2926185,0.24809523809523804,1.0
2,4,7,64,47,0.241,0.7595000000000001,0.8393752,76.3680603830688,28.72,47.87,0,48,1708288329.568065,0.6024999999999999,0.997292
1,4,9,47,39,0.281,0.852,0.87995,77.33157704973546,29.44,39.93,0,40,1708288944.8375883,0.7025,0.99825
3,7,5,39,47,0.15,0.7676666666666666,0.6848394857142858,78.25183922116403,21.02,47.93,0,48,1708289560.0541878,0.2142857142857143,0.998542
2,7,8,47,48,0.2015,0.7935,0.7151428571428571,79.17981243544975,16.72,48.0,0,48,1708290175.299564,0.28785714285714287,1.0
2,7,6,48,56,0.2075,0.7365,0.7185714285714285,80.1094552925926,18.15,56.0,0,56,1708290790.5180914,0.29642857142857143,1.0
2,7,6,56,72,0.2435,0.7484999999999999,0.7391428571428571,81.04424100687831,21.03,72.73,0,72,1708291405.7349267,0.34785714285714286,1.0
3,8,9,72,64,0.172,0.725,0.6859999999999999,81.94629656243386,18.92,64.0,0,64,1708292021.0045817,0.21499999999999997,1.0
1,6,7,64,70,0.47,0.866,0.9022501333333333,82.9098522957672,41.35,70.67,0,72,1708292636.2475092,0.7833333333333333,0.981528
2,6,8,70,88,0.306,0.7785,0.804,83.8581647957672,17.8,88.0,0,88,1708293251.485676,0.51,1.0
2,8,5,88,56,0.2205,0.716,0.71025,84.78572729576719,17.28,56.2,0,56,1708293866.7000334,0.275625,1.0
3,4,8,56,48,0.183,0.84,0.7829999999999999,85.73147729576719,37.97,48.07,0,48,1708294481.932911,0.45749999999999996,1.0
3,5,6,48,56,0.1926666666666666,0.7566666666666667,0.7541333333333333,86.67001062910053,25.03,56.0,0,56,1708295117.7300825,0.3853333333333332,1.0
1,4,5,56,55,0.4,0.813,0.9162814,87.55838582910053,128.07,55.07,0,64,1708295732.9433167,1.0,0.860469
1,6,8,55,72,0.451,0.809,0.9006666666666667,88.5335524957672,22.23,72.67,0,72,1708296348.1763787,0.7516666666666667,1.0
3,7,8,72,97,0.251,0.7723333333333334,0.7434285714285714,89.465951305291,17.69,97.2,0,96,1708296963.4117355,0.3585714285714286,1.0
3,5,5,97,97,0.2629999999999999,0.7439999999999999,0.8103999999999999,90.418551305291,28.56,97.07,0,96,1708297578.6865902,0.5259999999999998,1.0
2,5,9,97,120,0.3885,0.9115,0.9108,0.0,47.15,120.13,0,120,1708298193.9544735,0.777,1.0
3,4,8,120,72,0.2286666666666666,0.8096666666666668,0.8286666666666666,0.9571666666666668,44.04,72.07,0,72,1708298809.237074,0.5716666666666664,1.0
1,5,4,72,68,0.5,0.79,0.865,1.7771666666666668,161.03,68.2,0,88,1708299473.87494,1.0,0.775
3,5,6,68,72,0.2176666666666666,0.7526666666666667,0.7741333333333332,2.7207,20.16,72.2,0,72,1708300089.1300611,0.4353333333333332,1.0
2,5,9,72,79,0.2774999999999999,0.884,0.815475,3.665722222222222,23.41,79.13,0,80,1708300704.357257,0.5549999999999998,0.989125
2,9,6,79,64,0.229,0.7635000000000001,0.7017777777777778,4.591166666666666,19.06,64.4,0,64,1708301319.6322803,0.2544444444444445,1.0
2,7,5,64,64,0.2315,0.7190000000000001,0.7322857142857143,5.524238095238095,19.38,64.6,0,64,1708301934.8780806,0.33071428571428574,1.0
1,6,9,64,72,0.464,0.874,0.9093333333333333,6.498682539682539,27.76,72.0,0,72,1708302550.3823595,0.7733333333333334,1.0
3,9,8,72,72,0.1866666666666666,0.7826666666666667,0.6829629629629629,7.417256613756614,18.75,72.53,0,72,1708303165.6123178,0.20740740740740732,1.0
2,5,7,72,72,0.263,0.7615000000000001,0.8104,8.369856613756614,23.72,72.0,0,72,1708303780.9011066,0.526,1.0
3,5,8,72,80,0.224,0.8033333333333333,0.7792,9.314656613756616,26.53,80.27,0,80,1708304396.1466668,0.448,1.0
3,9,7,80,88,0.2103333333333333,0.7633333333333333,0.6934814814814815,10.238026984126986,16.43,88.07,0,88,1708305011.4102037,0.23370370370370364,1.0
1,4,7,88,54,0.388,0.813,0.9687142,11.209312584126986,67.43,54.2,0,56,1708305626.667808,0.97,0.967857
3,5,4,54,56,0.2,0.7743333333333333,0.76,12.149312584126983,22.55,56.27,0,56,1708306241.9238064,0.4,1.0
2,4,6,56,96,0.365,0.8145,0.8825,13.030562584126985,135.76,96.6,0,112,1708306857.2094002,0.9125,0.8625
1,7,6,96,95,0.573,0.731,0.9249283714285713,14.009086126984128,53.51,95.6,0,96,1708307472.5479274,0.8185714285714285,0.995833
2,4,4,95,89,0.3445,0.7625,0.8587114,14.880826326984128,121.03,89.13,0,104,1708308087.7631142,0.8612499999999998,0.857019
1,4,7,89,50,0.4,0.741,0.6678574,15.437969526984128,281.53,50.0,0,112,1708308703.0175388,1.0,0.446429
2,5,5,50,136,0.465,0.746,0.9386664,16.386524726984128,93.32,136.0,0,144,1708309318.226715,0.93,0.944444
2,7,6,136,88,0.3,0.7295,0.7714285714285715,17.32938186984127,21.24,88.87,0,88,1708309933.5172038,0.4285714285714286,1.0
1,4,6,88,51,0.397,0.8,0.8838436,18.17775666984127,152.54,51.93,0,64,1708310548.8052485,0.9925,0.811406
3,8,5,51,88,0.2483333333333333,0.7463333333333333,0.7241666666666666,19.10879833650793,17.79,88.33,0,88,1708311164.0419118,0.3104166666666666,1.0
2,9,9,88,72,0.2555,0.782,0.7135555555555555,20.024076114285712,16.19,72.33,0,72,1708311779.33109,0.2838888888888889,1.0
1,4,6,72,58,0.4,0.815,0.8860834,20.87218731428572,152.96,58.33,0,72,1708312394.6004982,1.0,0.810139
1,6,5,58,95,0.552,0.731,0.9634376,21.858104114285712,45.19,95.27,0,96,1708313009.835385,0.9200000000000002,0.992396
2,6,8,95,88,0.308,0.8315,0.8053333333333333,22.809437447619047,19.53,88.07,0,88,1708313625.067016,0.5133333333333333,1.0
1,7,6,88,96,0.54,0.773,0.9085714285714286,23.786580304761905,37.31,96.53,0,96,1708314240.3604405,0.7714285714285716,1.0
1,9,9,96,97,0.53,0.732,0.8355555555555556,24.726802526984127,18.82,97.07,0,96,1708314855.6509438,0.5888888888888889,1.0
3,8,6,97,96,0.2343333333333333,0.726,0.7171666666666666,25.656094193650794,24.05,96.4,0,96,1708315470.898018,0.2929166666666666,1.0
1,8,8,96,88,0.545,0.733,0.8725,26.6158441936508,20.79,88.4,0,88,1708316086.156372,0.68125,1.0
3,4,5,88,97,0.299,0.7983333333333333,0.8620771999999999,27.541363793650795,96.47,97.6,0,104,1708316701.436154,0.7474999999999999,0.938462
1,6,9,97,86,0.596,0.843,0.7054405333333333,28.1451733936508,240.98,86.27,0,168,1708317376.550383,0.9933333333333333,0.513512
1,7,7,86,90,0.698,0.807,0.7738571428571428,28.84488767936508,199.39,90.0,0,144,1708317991.7930086,0.9971428571428571,0.625
2,9,5,90,152,0.4735,0.751,0.8104444444444444,29.79749879047619,21.03,152.6,0,152,1708318607.0855772,0.5261111111111111,1.0
2,4,8,152,84,0.38,0.8545,0.7316666000000001,30.46138759047619,209.05,84.4,0,144,1708319222.4301758,0.95,0.586111
3,7,4,84,104,0.257,0.7046666666666667,0.7468571428571429,31.39810187619048,20.94,104.87,0,104,1708319837.6799445,0.36714285714285716,1.0
1,9,9,104,104,0.609,0.807,0.8706666666666667,32.355435209523804,35.39,104.0,0,104,1708320452.9930549,0.6766666666666666,1.0
2,5,7,104,80,0.291,0.7875,0.8328,33.3136352095238,27.92,80.07,0,80,1708321068.2274065,0.582,1.0
1,8,4,80,104,0.692,0.737,0.946,34.3001352095238,23.61,104.2,0,104,1708321683.455774,0.8649999999999999,1.0
