replica,cpu,heap,previous_tps,instant_tps,inc_tps,out_tps,cpu_usage,memory_usage,reward,sum_reward,response_time,num_request,num_failures,expected_tps
3,8,4,54.97,45.88,353,358,0.51,0.68,0.9275,9.098620501587304,33.75,45.86,0,45
6,9,6,45.88,42.22,141,144,0.505,0.629,0.8750222222222221,9.973642723809526,38.42,42.21,0,45
3,9,4,42.22,36.78,121,125,0.607,0.579,0.9348888888888889,10.908531612698415,26.16,36.79,0,36
5,9,7,36.78,27.56,105,108,0.395,0.645,0.872063492063492,11.780595104761908,22.51,27.57,0,27
4,9,5,27.56,45.6,205,213,0.532,0.638,0.9182222222222223,12.69881732698413,26.24,45.6,0,45
1,6,8,45.6,18.38,14,17,0.583,0.633,0.5975165333333333,13.296333860317464,278.11,18.37,0,45
5,7,5,18.38,45.06,50,56,0.486,0.602,0.9388571428571428,14.235191003174608,64.82,45.07,0,45
4,9,7,45.06,45.78,166,174,0.533,0.71,0.9184444444444444,15.153635447619052,36.68,45.79,0,45
6,9,5,45.78,46.06,131,135,0.466,0.634,0.9035555555555556,16.05719100317461,26.43,46.06,0,45
2,9,5,46.06,36.66,247,247,0.319,0.639,0.8708888888888888,16.928079892063497,17.57,36.67,0,36
5,9,5,36.66,26.48,124,125,0.418,0.655,0.7342224888888889,17.662302380952386,78.73,26.48,0,36
5,9,5,26.48,45.97,215,209,0.418,0.675,0.8928888888888888,18.555191269841274,18.41,45.97,0,45
6,7,8,45.97,43.88,104,109,0.386,0.71,0.8728523142857143,19.42804358412699,56.45,43.88,0,45
2,9,5,43.88,62.53,453,481,0.743,0.641,0.9607299111111112,20.3887734952381,66.68,62.54,0,63
3,8,5,62.53,46.1,129,138,0.404,0.593,0.901,21.2897734952381,50.69,46.08,0,45
4,9,4,46.1,34.94,191,197,0.524,0.686,0.8986112444444445,22.188384739682547,35.03,34.93,0,36
6,9,8,34.94,37.12,102,106,0.452,0.664,0.8664444444444444,23.05482918412699,24.69,37.11,0,36
2,8,7,37.12,45.38,344,372,0.701,0.725,0.97525,24.03007918412699,51.77,45.38,0,45
3,8,6,45.38,46.03,132,142,0.639,0.63,0.95975,24.98982918412699,43.38,46.04,0,45
2,9,4,46.03,45.72,370,401,0.684,0.654,0.952,25.941829184126988,49.28,45.72,0,45
4,8,6,45.72,36.8,143,150,0.521,0.646,0.93025,26.87207918412699,35.87,36.82,0,36
1,9,9,36.8,41.0,327,378,0.825,0.67,0.8788888222222222,27.75096800634921,105.72,41.0,0,45
3,8,6,41.0,36.4,280,289,0.44,0.685,0.9099999999999999,28.66096800634921,28.84,36.4,0,36
6,9,4,36.4,27.78,86,91,0.401,0.623,0.8891111111111111,29.55007911746032,27.67,27.78,0,27
2,8,4,27.78,27.31,223,242,0.536,0.629,0.9339999999999999,30.484079117460322,29.74,27.32,0,27
5,9,6,27.31,36.62,136,141,0.444,0.646,0.8986666666666667,31.38274578412699,25.36,36.63,0,36
3,6,4,36.62,26.77,92,98,0.435,0.637,0.9398886,32.32263438412699,71.47,26.77,0,27
4,9,5,26.77,37.0,164,168,0.484,0.675,0.9075555555555556,33.230189939682546,28.71,37.01,0,36
3,7,8,37.0,36.47,200,207,0.427,0.684,0.893,34.12318993968255,41.35,36.46,0,36
2,9,5,36.47,55.03,377,391,0.759,0.669,0.9686666666666667,35.09185660634921,60.92,55.03,0,54
6,7,8,55.03,34.16,43,49,0.442,0.657,0.8598691142857142,35.951725720634926,53.6,34.16,0,36
2,8,4,34.16,36.47,260,280,0.663,0.643,0.96575,36.917475720634926,56.19,36.48,0,36
5,9,6,36.47,46.88,180,185,0.518,0.681,0.9151111111111111,37.832586831746035,25.25,46.88,0,45
3,8,6,46.88,45.6,118,127,0.386,0.645,0.8965,38.72908683174604,61.15,45.6,0,45
6,9,4,45.6,45.66,120,124,0.497,0.656,0.9104444444444444,39.63953127619048,32.61,45.67,0,45
3,8,4,45.66,45.6,347,354,0.493,0.693,0.92325,40.562781276190485,31.69,45.58,0,45
3,7,6,45.6,45.03,228,238,0.503,0.656,0.9437142857142857,41.50649556190477,71.55,45.02,0,45
6,9,9,45.03,26.23,71,76,0.419,0.694,0.8302219333333333,42.336717495238105,33.96,26.23,0,27
2,9,5,26.23,27.2,265,273,0.618,0.675,0.9373333333333334,43.27405082857144,24.91,27.2,0,27
5,9,7,27.2,36.66,147,151,0.461,0.697,0.9015873015873016,44.17563813015874,28.28,36.66,0,36
3,9,6,36.66,46.4,166,174,0.379,0.627,0.8842222222222222,45.05986035238096,26.31,46.41,0,45
1,9,6,46.4,45.0,546,536,0.419,0.71,0.8931111111111111,45.95297146349207,13.76,45.0,0,45
4,9,4,45.0,46.28,231,236,0.523,0.664,0.9162222222222223,46.86919368571429,33.52,46.27,0,45
3,8,7,46.28,45.7,377,384,0.527,0.743,0.93175,47.800943685714294,35.24,45.7,0,45
6,9,5,45.7,65.06,178,179,0.562,0.66,0.9248888888888889,48.72583257460318,29.47,65.06,0,63
4,7,5,65.06,27.66,78,85,0.5,0.629,0.9428571428571428,49.668689717460325,37.61,27.65,0,27
6,9,6,27.66,45.7,138,140,0.484,0.635,0.9075555555555556,50.57624527301588,25.55,45.69,0,45
4,6,9,45.7,31.42,46,54,0.508,0.664,0.7358220888888889,51.31206736190477,180.05,31.42,0,45
5,9,4,31.42,65.2,219,222,0.598,0.661,0.9328888888888889,52.244956250793656,32.27,65.17,0,63
1,9,8,65.2,40.47,191,223,0.776,0.644,0.8729110444444445,53.1178672952381,124.27,40.46,0,45
6,9,6,40.47,46.2,130,134,0.504,0.644,0.912,54.0298672952381,28.21,46.19,0,45
2,6,4,46.2,27.23,102,125,0.555,0.575,0.8390002000000001,54.8688674952381,145.15,27.24,0,36
5,7,5,27.23,44.66,84,92,0.496,0.633,0.9373144857142857,55.80618198095239,63.59,44.67,0,45
6,7,7,44.66,45.28,28,33,0.432,0.634,0.9045714285714286,56.71075340952382,51.37,45.29,0,45
2,9,4,45.28,46.16,352,365,0.642,0.641,0.9426666666666667,57.653420076190486,54.45,46.17,0,45
3,8,8,46.16,45.6,341,350,0.501,0.701,0.9005,58.55392007619049,37.31,45.58,0,45
4,9,5,45.6,55.5,238,245,0.617,0.677,0.9371111111111111,59.491031187301594,32.34,55.51,0,54
3,7,6,55.5,44.9,236,246,0.488,0.716,0.9383617714285715,60.42939295873017,71.42,44.92,0,45
5,9,4,44.9,37.34,128,135,0.461,0.658,0.9024444444444445,61.33183740317461,27.33,37.34,0,36
6,9,5,37.34,27.69,84,89,0.405,0.609,0.8899999999999999,62.22183740317461,22.57,27.69,0,27
4,9,5,27.69,64.5,178,173,0.345,0.631,0.8766666666666667,63.098504069841276,23.15,64.53,0,63
3,9,7,64.5,55.22,195,201,0.653,0.658,0.9331111111111111,64.03161518095239,48.84,55.22,0,54
6,9,5,55.22,45.6,121,128,0.489,0.652,0.9086666666666667,64.94028184761905,23.82,45.58,0,45
2,8,4,45.6,45.12,269,289,0.703,0.646,0.97575,65.91603184761905,72.38,45.14,0,45
5,9,4,45.12,45.7,172,173,0.525,0.662,0.9166666666666667,66.83269851428572,23.46,45.69,0,45
3,9,9,45.7,36.3,151,161,0.651,0.66,0.8913333333333333,67.72403184761906,26.75,36.32,0,36
4,9,6,36.3,36.53,156,160,0.494,0.676,0.9097777777777778,68.63380962539684,22.92,36.52,0,36
6,9,4,36.53,45.75,100,105,0.499,0.638,0.9108888888888889,69.54469851428573,26.68,45.75,0,45
3,8,6,45.75,45.9,329,334,0.532,0.709,0.933,70.47769851428573,33.79,45.9,0,45
5,9,4,45.9,45.7,180,183,0.513,0.633,0.9139999999999999,71.39169851428574,22.87,45.69,0,45
3,9,4,45.7,45.94,283,277,0.408,0.665,0.8906666666666667,72.2823651809524,16.72,45.93,0,45
4,8,5,45.94,45.12,183,192,0.496,0.675,0.924,73.2063651809524,43.33,45.11,0,45
5,9,6,45.12,36.56,155,161,0.428,0.676,0.8951111111111111,74.10147629206351,20.95,36.55,0,36
1,9,8,36.56,34.88,276,324,0.854,0.659,0.9355275777777777,75.03700386984129,97.91,34.86,0,36
2,7,5,34.88,51.34,196,218,0.602,0.623,0.7999164,75.83692026984129,158.41,51.35,0,72
5,7,6,51.34,52.22,67,75,0.454,0.648,0.9099364857142858,76.74685675555557,79.63,52.22,0,54
3,9,6,52.22,45.72,165,176,0.625,0.619,0.9388888888888889,77.68574564444445,27.79,45.71,0,45
5,9,5,45.72,46.88,180,182,0.504,0.659,0.912,78.59774564444446,21.09,46.88,0,45
6,8,6,46.88,55.12,98,104,0.506,0.656,0.9265,79.52424564444446,45.12,55.14,0,54
3,6,9,55.12,34.22,115,124,0.44,0.711,0.8751664666666668,80.39941211111113,90.95,34.23,0,36
6,9,5,34.22,36.97,113,116,0.467,0.644,0.9037777777777778,81.30318988888891,22.85,36.98,0,36
2,9,6,36.97,45.56,384,404,0.705,0.66,0.9566666666666667,82.25985655555557,47.55,45.57,0,45
1,7,4,45.56,31.23,88,106,0.689,0.611,0.7438569428571429,83.00371349841272,194.31,31.23,0,54
5,7,5,31.23,48.5,63,70,0.464,0.635,0.8715712285714285,83.87528472698415,89.55,48.51,0,54
6,7,8,48.5,49.8,68,74,0.473,0.657,0.8529486571428571,84.72823338412701,64.66,49.82,0,54
6,7,5,49.8,43.56,36,40,0.458,0.623,0.9115239428571429,85.63975732698415,65.33,43.55,0,45
6,9,5,43.56,37.12,114,118,0.465,0.627,0.9033333333333333,86.54309066031749,24.23,37.14,0,36
2,9,5,37.12,27.06,239,229,0.357,0.66,0.8793333333333333,87.42242399365082,18.62,27.07,0,27
6,9,6,27.06,46.3,162,163,0.428,0.664,0.8951111111111111,88.31753510476193,21.57,46.31,0,45
6,8,8,46.3,36.47,100,105,0.433,0.673,0.8765000000000001,89.19403510476192,25.87,36.46,0,36
4,9,4,36.47,36.44,165,172,0.478,0.658,0.9062222222222223,0.0,25.47,36.45,0,36
3,7,4,36.44,37.28,198,209,0.434,0.701,0.924,0.924,37.84,37.29,0,36
5,9,5,37.28,27.39,118,124,0.393,0.636,0.8873333333333333,1.8113333333333332,21.28,27.39,0,27
6,9,8,27.39,26.95,84,88,0.403,0.657,0.8526943555555555,2.664027688888889,29.07,26.95,0,27
2,8,5,26.95,27.36,260,274,0.58,0.651,0.945,3.609027688888889,33.72,27.36,0,27
6,8,9,27.36,36.75,71,76,0.452,0.714,0.8716666666666666,4.480694355555555,32.19,36.74,0,36
3,6,5,36.75,47.38,140,153,0.454,0.622,0.8778891333333333,5.358583488888889,115.85,47.39,0,54
4,8,7,47.38,46.16,163,172,0.573,0.661,0.9321071428571429,6.290690631746032,35.04,46.15,0,45
6,9,5,46.16,45.53,136,139,0.498,0.642,0.9106666666666666,7.201357298412699,23.18,45.54,0,45
4,8,4,45.53,45.22,171,180,0.51,0.646,0.9275,8.128857298412699,47.95,45.23,0,45
3,9,6,45.22,37.44,143,149,0.331,0.629,0.8735555555555555,9.002412853968254,28.65,37.44,0,36
4,9,5,37.44,37.03,186,192,0.55,0.655,0.9222222222222223,9.924635076190476,22.98,37.03,0,36
6,9,5,37.03,37.5,137,139,0.337,0.649,0.7747554888888889,10.699390565079366,62.44,37.49,0,45
2,5,4,37.5,18.0,96,120,0.499,0.56,0.6396,11.338990565079365,382.09,18.0,0,45
4,9,6,18.0,70.44,204,221,0.656,0.685,0.9327775777777778,12.271768142857143,67.41,70.44,0,72
2,9,8,70.44,45.62,375,393,0.745,0.733,0.9488055555555556,13.220573698412698,56.13,45.63,0,45
6,9,8,45.62,33.1,119,117,0.471,0.668,0.7127332666666666,13.933306965079364,90.17,33.08,0,45
2,9,5,33.1,27.77,233,241,0.578,0.642,0.9284444444444444,14.861751409523809,26.26,27.77,0,27
2,9,6,27.77,36.7,315,326,0.682,0.674,0.9515555555555555,15.813306965079365,26.49,36.68,0,36
6,6,9,36.7,35.6,31,35,0.486,0.648,0.7805333999999999,16.593840365079366,130.09,35.59,0,45
4,9,4,35.6,46.1,192,197,0.554,0.675,0.9231111111111111,17.516951476190478,34.31,46.08,0,45
3,7,8,46.1,45.6,241,250,0.473,0.732,0.9181428571428571,18.435094333333335,55.58,45.6,0,45
6,9,5,45.6,54.8,179,181,0.552,0.65,0.9226666666666666,19.357761000000004,23.15,54.82,0,54
5,9,6,54.8,36.88,138,143,0.451,0.652,0.9002222222222223,20.257983222222226,29.22,36.86,0,36
6,9,4,36.88,27.34,81,85,0.393,0.617,0.8873333333333333,21.14531655555556,28.15,27.34,0,27
6,9,4,27.34,27.03,124,124,0.393,0.639,0.8873333333333333,22.032649888888894,19.42,27.03,0,27
4,9,4,27.03,45.88,163,166,0.214,0.654,0.8475555555555555,22.88020544444445,20.95,45.87,0,45
6,8,9,45.88,54.88,61,67,0.57,0.666,0.8905,23.77070544444445,45.01,54.86,0,54
6,7,4,54.88,45.5,57,63,0.492,0.614,0.9405714285714286,24.711276873015876,51.41,45.49,0,45
3,9,4,45.5,55.12,184,192,0.413,0.609,0.8917777777777778,25.603054650793656,41.55,55.12,0,54
5,7,8,55.12,59.16,91,98,0.49,0.728,0.8854287999999999,26.488483450793655,89.43,59.16,0,63
6,8,6,59.16,54.5,107,113,0.519,0.675,0.92975,27.418233450793654,45.23,54.51,0,54
2,5,4,54.5,17.33,88,109,0.485,0.581,0.6250666,28.043300050793654,288.83,17.33,0,45
5,9,4,17.33,64.06,173,179,0.584,0.646,0.9297777777777778,28.973077828571434,32.92,64.08,0,63
3,9,8,64.06,55.06,167,176,0.655,0.665,0.9118055555555555,29.88488338412699,55.95,55.06,0,54
4,9,6,55.06,54.72,262,269,0.629,0.669,0.9397777777777778,30.824661161904768,27.27,54.72,0,54
6,6,4,54.72,32.84,36,40,0.475,0.593,0.7233331333333333,31.5479942952381,189.13,32.85,0,54
4,8,5,32.84,54.9,167,179,0.525,0.657,0.93125,32.479244295238104,59.58,54.92,0,54
1,9,8,54.9,40.22,263,314,0.808,0.635,0.8744391555555555,33.35368345079366,119.12,40.21,0,45
6,9,5,40.22,45.56,121,124,0.512,0.63,0.9137777777777778,34.267461228571435,24.48,45.55,0,45
2,8,5,45.56,52.06,350,378,0.697,0.633,0.9525834,35.220044628571436,89.63,52.05,0,54
3,7,6,52.06,45.62,210,221,0.484,0.678,0.9382857142857143,36.15833034285715,53.42,45.62,0,45
6,9,7,45.62,65.0,191,194,0.563,0.679,0.9191111111111111,37.07744145396826,25.07,65.03,0,63
2,9,5,65.0,54.88,477,504,0.773,0.65,0.9717777777777779,38.049219231746044,45.04,54.89,0,54
5,9,4,54.88,45.62,156,161,0.478,0.661,0.9062222222222223,38.95544145396826,27.2,45.64,0,45
6,9,4,45.62,49.1,202,198,0.301,0.69,0.8122222888888888,39.76766374285715,41.16,49.08,0,54
1,5,6,49.1,8.48,12,14,0.49,0.536,0.5160002666666667,40.28366400952382,520.18,8.48,0,36
4,8,5,8.48,45.62,141,148,0.562,0.627,0.9405,41.22416400952382,44.16,45.64,0,45
4,9,8,45.62,46.28,189,194,0.543,0.693,0.8939166666666667,42.11808067619049,28.18,46.27,0,45
6,7,5,46.28,50.6,50,58,0.494,0.627,0.9031430571428571,43.02122373333334,72.19,50.58,0,54
2,8,6,50.6,43.25,269,297,0.663,0.678,0.9424166,43.963640333333345,79.08,43.25,0,45
3,9,4,43.25,45.47,147,155,0.641,0.583,0.9424444444444444,44.90608477777779,36.29,45.48,0,45
3,8,4,45.47,37.25,300,309,0.466,0.674,0.9165,45.82258477777779,31.24,37.25,0,36
5,9,4,37.25,45.8,162,165,0.451,0.654,0.9002222222222223,46.72280700000002,22.82,45.81,0,45
3,8,8,45.8,46.28,376,381,0.517,0.754,0.9177500000000001,47.640557000000015,33.91,46.27,0,45
6,9,5,46.28,45.62,141,144,0.492,0.636,0.9093333333333333,48.54989033333335,23.14,45.63,0,45
1,8,4,45.62,33.0,161,197,0.761,0.608,0.8302498,49.38014013333335,153.24,33.0,0,45
5,9,6,33.0,54.66,195,197,0.549,0.672,0.9219999999999999,50.302140133333346,31.33,54.65,0,54
6,5,8,54.66,29.97,31,35,0.294,0.681,0.68745,50.989590133333344,172.24,29.97,0,45
4,8,5,29.97,36.62,163,173,0.505,0.668,0.92625,51.91584013333335,28.92,36.63,0,36
3,7,6,36.62,36.2,187,194,0.467,0.677,0.9334285714285715,52.84926870476192,45.27,36.19,0,36
4,9,5,36.2,54.75,243,250,0.614,0.641,0.9364444444444444,53.785713149206366,30.14,54.75,0,54
2,5,8,54.75,19.8,127,159,0.5,0.593,0.5682502,54.35396334920637,298.92,19.8,0,54
5,8,5,19.8,46.44,120,130,0.523,0.646,0.93075,55.28471334920637,26.6,46.45,0,45
3,8,8,46.44,46.12,352,353,0.492,0.746,0.9095,56.19421334920637,27.29,46.11,0,45
6,9,4,46.12,45.88,139,142,0.461,0.637,0.9024444444444445,57.09665779365081,21.38,45.87,0,45
2,9,4,45.88,36.47,232,226,0.344,0.672,0.8764444444444444,57.97310223809526,16.71,36.47,0,36
1,9,8,36.47,35.75,419,488,0.873,0.659,0.9547498,58.92785203809526,86.29,35.76,0,36
6,9,5,35.75,54.25,143,147,0.509,0.646,0.9131111111111111,59.840963149206374,30.59,54.24,0,54
1,9,8,54.25,40.72,135,167,0.838,0.655,0.8930388222222222,60.7340019714286,121.39,40.73,0,45
6,9,8,40.72,27.94,74,74,0.548,0.606,0.6456779777777777,61.37967994920638,125.92,27.93,0,45
6,9,5,27.94,46.06,122,127,0.459,0.643,0.902,62.28167994920638,22.86,46.06,0,45
1,9,7,46.06,41.44,251,292,0.807,0.667,0.922304961904762,63.20398491111114,108.12,41.43,0,45
6,9,5,41.44,55.3,161,165,0.544,0.634,0.9208888888888889,64.12487380000003,23.66,55.31,0,54
3,9,8,55.3,36.4,295,300,0.466,0.711,0.8813055555555556,65.00617935555559,21.37,36.42,0,36
6,9,5,36.4,54.88,140,143,0.511,0.632,0.9135555555555556,65.91973491111115,27.45,54.89,0,54
4,9,7,54.88,74.7,322,333,0.708,0.751,0.9573333333333334,66.87706824444449,37.22,74.68,0,72
3,8,5,74.7,54.8,441,451,0.547,0.678,0.93675,67.81381824444449,35.72,54.8,0,54
5,9,6,54.8,45.7,172,175,0.49,0.661,0.9088888888888889,68.72270713333339,22.16,45.69,0,45
3,9,5,45.7,46.12,149,158,0.663,0.608,0.9473333333333334,69.67004046666672,36.36,46.11,0,45
4,8,4,46.12,45.38,174,185,0.552,0.657,0.938,70.60804046666672,41.24,45.39,0,45
3,8,7,45.38,36.72,272,276,0.445,0.716,0.91125,71.51929046666672,31.4,36.73,0,36
6,9,5,36.72,54.78,150,155,0.53,0.643,0.9177777777777778,72.43706824444449,27.87,54.77,0,54
4,9,8,54.78,46.03,232,238,0.536,0.698,0.8936111111111111,73.3306793555556,26.02,46.02,0,45
6,9,5,46.03,55.66,152,155,0.545,0.654,0.9211111111111111,74.25179046666672,26.32,55.65,0,54
4,9,5,55.66,54.28,271,269,0.492,0.7,0.9093333333333333,75.16112380000006,17.45,54.27,0,54
6,9,5,54.28,61.84,207,206,0.315,0.7,0.7854168,75.94654060000005,62.6,61.85,0,72
6,8,5,61.84,46.7,99,105,0.494,0.627,0.9235,76.87004060000005,31.3,46.7,0,45
2,9,5,46.7,46.0,358,374,0.721,0.655,0.9602222222222222,77.83026282222228,48.66,46.0,0,45
6,7,7,46.0,53.4,45,50,0.452,0.646,0.9071586857142857,78.73742150793656,59.83,53.41,0,54
3,8,4,53.4,53.28,152,162,0.436,0.602,0.9010001999999999,79.63842170793656,74.98,53.28,0,54
1,8,7,53.28,36.44,217,260,0.768,0.596,0.7672857142857143,80.40570742222228,167.5,36.45,0,54
6,9,6,36.44,63.78,154,157,0.514,0.68,0.9142222222222223,81.3199296444445,27.51,63.78,0,63
4,6,9,63.78,38.2,40,46,0.504,0.681,0.7437775333333334,82.06370717777783,169.08,38.2,0,54
6,9,5,38.2,36.22,92,97,0.436,0.638,0.8968888888888888,82.96059606666672,28.5,36.23,0,36
2,9,4,36.22,36.8,281,294,0.684,0.655,0.952,83.91259606666672,44.07,36.81,0,36
3,8,8,36.8,54.25,150,159,0.68,0.65,0.9325,84.84509606666673,77.27,54.24,0,54
6,6,5,54.25,27.58,31,36,0.465,0.593,0.6614446,85.50654066666672,254.23,27.58,0,54
4,9,4,27.58,46.44,207,211,0.549,0.652,0.9219999999999999,86.42854066666672,26.96,46.43,0,45
1,7,5,46.44,24.34,50,63,0.694,0.553,0.7228191142857143,87.15135978095243,207.57,24.34,0,45
4,9,6,24.34,45.94,221,229,0.573,0.687,0.9273333333333333,0.0,22.87,45.95,0,45
4,9,7,45.94,36.6,172,176,0.5,0.642,0.8945396825396825,0.8945396825396825,24.2,36.59,0,36
2,9,8,36.6,36.66,349,363,0.703,0.647,0.9179722222222222,1.8125119047619047,30.47,36.65,0,36
2,7,5,36.66,56.2,261,292,0.654,0.662,0.9220949428571429,2.7346068476190477,116.75,56.2,0,63
4,9,8,56.2,56.25,254,263,0.616,0.734,0.9203888888888889,3.654995736507937,27.35,56.26,0,54
6,9,5,56.25,81.8,199,201,0.597,0.642,0.9326666666666666,4.587662403174604,37.51,81.8,0,81
3,8,8,81.8,45.6,367,372,0.506,0.731,0.90925,5.496912403174604,31.6,45.59,0,45
6,9,6,45.6,54.9,149,151,0.544,0.659,0.9208888888888889,6.417801292063492,26.6,54.9,0,54
2,6,5,54.9,23.1,94,119,0.516,0.593,0.7570002,7.174801492063493,172.02,23.1,0,36
5,9,7,23.1,46.25,159,163,0.445,0.699,0.8986031746031746,8.073404666666667,22.83,46.26,0,45
4,7,8,46.25,48.94,85,93,0.556,0.699,0.8773847428571429,8.950789409523809,100.85,48.94,0,54
6,8,5,48.94,55.8,109,114,0.529,0.625,0.93225,9.883039409523809,34.69,55.8,0,54
6,8,9,55.8,54.97,107,112,0.501,0.709,0.8828055555555555,10.765844965079364,43.64,54.98,0,54
2,9,4,54.97,54.88,505,524,0.782,0.642,0.9737777777777777,11.739622742857142,51.64,54.86,0,54
4,9,4,54.88,34.5,191,183,0.421,0.657,0.7536889555555555,12.493311698412697,87.6,34.51,0,45
3,7,9,34.5,36.78,196,206,0.446,0.711,0.8854285714285715,13.378740269841268,45.31,36.77,0,36
6,8,7,36.78,36.78,77,82,0.465,0.653,0.9028214285714287,14.281561698412697,34.91,36.79,0,36
2,8,5,36.78,52.84,383,418,0.68,0.641,0.9569998,15.238561498412697,78.87,52.83,0,54
4,7,9,52.84,49.5,72,81,0.514,0.686,0.8491901873015872,16.087751685714284,99.33,49.49,0,54
3,9,4,49.5,46.56,384,392,0.452,0.679,0.9004444444444444,16.98819613015873,24.99,46.56,0,45
3,9,6,46.56,54.47,158,168,0.672,0.629,0.9493333333333334,17.937529463492062,57.97,54.48,0,54
4,7,4,54.47,52.8,109,121,0.554,0.643,0.9449525142857144,18.882481977777775,73.4,52.8,0,54
6,9,4,52.8,36.66,112,117,0.47,0.63,0.9044444444444444,19.78692642222222,23.78,36.66,0,36
3,9,5,36.66,27.16,110,114,0.565,0.611,0.9255555555555556,20.712481977777774,21.6,27.16,0,27
4,9,6,27.16,36.6,180,184,0.502,0.647,0.9115555555555556,21.62403753333333,20.35,36.58,0,36
3,7,5,36.6,54.06,266,281,0.484,0.665,0.9382857142857143,22.562323247619045,63.14,54.06,0,54
4,9,6,54.06,54.94,267,276,0.653,0.688,0.9451111111111111,23.507434358730155,25.39,54.94,0,54
4,9,9,54.94,45.75,207,211,0.563,0.704,0.8815555555555554,24.38898991428571,30.78,45.75,0,45
3,9,4,45.75,46.22,170,179,0.661,0.619,0.9468888888888889,25.335878803174598,28.17,46.21,0,45
6,9,9,46.22,37.4,103,108,0.444,0.7,0.8542222222222222,26.19010102539682,27.24,37.4,0,36
6,9,4,37.4,36.6,102,107,0.458,0.639,0.9017777777777778,27.0918788031746,23.57,36.58,0,36
2,8,4,36.6,49.97,289,314,0.632,0.635,0.913222,28.0051008031746,96.38,49.97,0,54
3,5,6,49.97,34.34,115,124,0.384,0.665,0.8115998,28.8167006031746,144.02,34.35,0,45
4,9,7,34.34,54.84,228,238,0.603,0.706,0.9339999999999999,29.7507006031746,41.87,54.84,0,54
2,9,7,54.84,45.0,379,370,0.597,0.714,0.9326666666666666,30.683367269841266,15.74,45.0,0,45
2,9,5,45.0,45.53,435,453,0.727,0.645,0.9615555555555555,31.644922825396822,36.92,45.52,0,45
5,7,6,45.53,33.6,68,74,0.431,0.643,0.8828096571428572,32.527732482539676,54.46,33.58,0,36
2,9,4,33.6,54.38,362,388,0.782,0.674,0.9737777777777777,33.50151026031745,60.99,54.37,0,54
3,7,9,54.38,55.1,237,249,0.514,0.744,0.9121904761904762,34.41370073650793,68.3,55.09,0,54
6,8,7,55.1,55.0,100,105,0.504,0.654,0.9128571428571429,35.32655787936507,37.75,55.0,0,54
2,8,4,55.0,45.28,311,332,0.715,0.649,0.97875,36.30530787936507,81.35,45.29,0,45
5,9,6,45.28,54.94,209,211,0.479,0.661,0.9064444444444444,37.21175232380951,22.95,54.93,0,54
4,8,8,54.94,45.47,179,188,0.553,0.699,0.913,38.12475232380951,56.32,45.46,0,45
2,9,4,45.47,36.56,344,355,0.663,0.673,0.9473333333333334,39.07208565714284,33.68,36.55,0,36
2,9,4,36.56,36.22,457,445,0.663,0.698,0.9473333333333334,40.019418990476176,15.71,36.21,0,36
4,9,4,36.22,38.47,288,270,0.488,0.621,0.7357776444444445,40.75519663492062,104.36,38.46,0,54
3,9,8,38.47,45.53,224,216,0.664,0.703,0.9233055555555556,41.67850219047618,27.49,45.53,0,45
4,8,5,45.53,53.84,105,115,0.614,0.62,0.9518332,42.63033539047618,51.77,53.85,0,54
3,8,7,53.84,46.84,127,140,0.39,0.646,0.8820714285714286,43.51240681904761,58.13,46.83,0,45
4,9,5,46.84,54.72,191,199,0.566,0.653,0.9257777777777778,44.43818459682539,37.22,54.72,0,54
3,8,7,54.72,36.5,308,313,0.478,0.715,0.9195,45.357684596825386,26.77,36.49,0,36
4,9,5,36.5,36.53,157,161,0.505,0.672,0.9122222222222223,46.269906819047605,29.94,36.54,0,36
6,7,6,36.53,51.72,49,54,0.458,0.627,0.9056349428571429,47.175541761904746,69.37,51.73,0,54
2,8,5,51.72,54.38,338,369,0.675,0.668,0.886655,48.062196761904744,115.19,54.38,0,63
3,5,7,54.38,25.62,102,111,0.469,0.624,0.6098859142857143,48.672082676190456,337.19,25.62,0,63
4,9,5,25.62,55.62,155,170,0.654,0.606,0.9453333333333334,49.61741600952379,40.14,55.64,0,54
1,9,8,55.62,48.34,224,267,0.808,0.689,0.8889165555555556,50.50633256507934,110.84,48.34,0,54
6,9,5,48.34,44.28,124,128,0.498,0.645,0.9010666666666666,51.407399231746005,28.46,44.28,0,45
4,9,5,44.28,36.34,198,187,0.438,0.665,0.8973333333333333,52.30473256507934,16.7,36.33,0,36
6,9,6,36.34,55.28,185,186,0.474,0.664,0.9053333333333333,53.21006589841267,22.89,55.29,0,54
6,7,9,55.28,54.47,69,76,0.481,0.68,0.8885396825396825,54.09860558095235,59.68,54.47,0,54
2,9,5,54.47,63.3,452,482,0.751,0.633,0.9668888888888889,55.06549446984124,73.74,63.31,0,63
3,8,6,63.3,55.5,374,382,0.528,0.728,0.932,55.99749446984124,46.12,55.49,0,54
6,9,5,55.5,55.88,138,141,0.524,0.639,0.9164444444444444,56.91393891428569,24.48,55.88,0,54
2,8,9,55.88,45.3,343,366,0.652,0.764,0.9327777777777777,57.84671669206347,69.46,45.32,0,45
6,5,8,45.3,24.75,32,36,0.289,0.725,0.7093499999999999,58.55606669206347,148.75,24.75,0,36
4,9,5,24.75,55.3,234,242,0.588,0.652,0.9306666666666666,59.486733358730135,30.16,55.31,0,54
