replica,cpu,heap,previous_tps,instant_tps,inc_tps,out_tps,cpu_usage,memory_usage,reward,sum_reward,response_time,num_request,num_failures,expected_tps
6,8,8,45.53,27.11,94,98,0.334,0.703,0.7110835999999999,52.680088133333335,77.92,27.11,0,36
2,9,5,27.11,27.45,234,245,0.601,0.621,0.9335555555555556,53.61364368888889,31.82,27.45,0,27
5,9,4,27.45,37.3,140,149,0.52,0.666,0.9155555555555556,54.52919924444445,38.92,37.32,0,36
5,8,6,37.3,36.9,115,121,0.47,0.635,0.9175,55.446699244444446,33.73,36.91,0,36
6,6,9,36.9,24.92,21,24,0.449,0.655,0.8490000222222223,56.29569926666667,86.04,24.92,0,27
6,9,5,24.92,36.0,120,126,0.463,0.618,0.9028888888888889,57.198588155555555,26.87,36.0,0,36
2,7,5,36.0,34.38,132,150,0.589,0.614,0.9412857142857143,58.13987386984127,105.84,34.38,0,36
4,9,6,34.38,36.53,185,191,0.549,0.671,0.9219999999999999,59.061873869841264,25.25,36.54,0,36
3,8,9,36.53,36.47,122,131,0.64,0.686,0.9124444444444444,59.97431831428571,52.44,36.48,0,36
4,9,6,36.47,36.47,152,160,0.474,0.643,0.9053333333333333,60.87965164761904,25.46,36.48,0,36
2,8,6,36.47,28.08,219,232,0.625,0.689,0.95625,61.83590164761904,34.54,28.08,0,27
5,9,5,28.08,27.62,92,95,0.435,0.615,0.8966666666666667,62.73256831428571,23.51,27.62,0,27
4,8,5,27.62,36.75,134,141,0.514,0.635,0.9285,63.66106831428571,42.53,36.74,0,36
6,9,4,36.75,36.53,109,115,0.451,0.625,0.9002222222222223,64.56129053650793,24.3,36.52,0,36
2,8,5,36.53,36.78,250,265,0.681,0.656,0.9702500000000001,65.53154053650792,52.93,36.78,0,36
4,8,6,36.78,45.16,141,151,0.558,0.64,0.9395,66.47104053650791,60.32,45.15,0,45
3,8,6,45.16,36.34,285,278,0.481,0.682,0.92025,67.39129053650791,20.61,36.33,0,36
2,8,5,36.34,26.53,200,210,0.591,0.602,0.9373058,68.32859633650791,67.35,26.53,0,27
5,9,5,26.53,27.38,102,106,0.422,0.647,0.8937777777777778,69.22237411428569,27.45,27.38,0,27
4,8,8,27.38,27.83,105,113,0.478,0.671,0.8872499999999999,70.10962411428568,28.55,27.83,0,27
6,9,6,27.83,18.34,49,54,0.378,0.597,0.883,70.99262411428568,26.02,18.35,0,18
4,9,5,18.34,18.1,77,82,0.384,0.629,0.8853333333333333,71.87795744761901,24.98,18.1,0,18
6,8,6,18.1,18.06,36,41,0.344,0.609,0.8859999999999999,72.763957447619,35.81,18.06,0,18
4,9,5,18.06,36.44,167,173,0.506,0.648,0.9124444444444444,73.67640189206345,25.15,36.43,0,36
6,7,5,36.44,26.14,41,46,0.427,0.617,0.9028887999999999,74.57929069206345,56.25,26.14,0,27
4,9,5,26.14,27.38,133,138,0.471,0.655,0.9046666666666667,75.48395735873012,24.13,27.38,0,27
5,8,6,27.38,37.28,112,117,0.476,0.693,0.919,76.40295735873012,27.75,37.29,0,36
3,8,5,37.28,36.56,247,257,0.466,0.665,0.9165,77.31945735873012,34.46,36.57,0,36
6,8,7,36.56,54.75,112,117,0.505,0.674,0.9188214285714286,78.23827878730155,40.05,54.75,0,54
3,9,8,54.75,36.4,118,124,0.644,0.664,0.9091111111111111,79.14738989841267,23.75,36.41,0,36
5,9,5,36.4,46.5,183,184,0.523,0.65,0.9162222222222223,80.06361212063489,27.93,46.49,0,45
5,6,9,46.5,20.52,33,37,0.445,0.68,0.7554444444444444,80.81905656507934,142.31,20.52,0,27
5,9,4,20.52,27.88,99,104,0.405,0.641,0.8899999999999999,81.70905656507934,24.0,27.88,0,27
5,8,5,27.88,36.84,137,142,0.473,0.635,0.91825,82.62730656507934,25.89,36.85,0,36
3,9,9,36.84,36.75,129,134,0.619,0.674,0.8873333333333333,83.51463989841267,27.35,36.74,0,36
4,8,6,36.75,36.6,180,188,0.543,0.648,0.93575,84.45038989841267,28.51,36.58,0,36
6,8,5,36.6,36.56,74,80,0.457,0.6,0.91425,85.36463989841266,41.41,36.56,0,36
6,9,9,36.56,36.5,86,92,0.475,0.676,0.8557777777777777,86.22041767619044,38.2,36.49,0,36
4,9,5,36.5,27.81,144,151,0.43,0.646,0.8955555555555555,87.115973231746,22.82,27.81,0,27
5,9,4,27.81,27.4,115,119,0.411,0.615,0.8913333333333333,88.00730656507933,22.95,27.4,0,27
4,8,6,27.4,45.72,166,175,0.536,0.644,0.9339999999999999,88.94130656507933,41.96,45.72,0,45
3,8,6,45.72,36.28,297,301,0.481,0.703,0.92025,0.0,17.39,36.27,0,36
4,9,5,36.28,36.56,174,178,0.448,0.642,0.8995555555555556,0.8995555555555556,23.41,36.57,0,36
6,8,6,36.56,36.47,92,97,0.461,0.655,0.91525,1.8148055555555556,29.07,36.46,0,36
4,8,5,36.47,44.38,149,157,0.52,0.648,0.9216,2.7364055555555558,52.38,44.37,0,45
6,8,6,44.38,27.17,55,59,0.416,0.6,0.904,3.6404055555555557,34.13,27.17,0,27
4,9,5,27.17,27.28,135,141,0.467,0.65,0.9037777777777778,4.544183333333334,27.52,27.28,0,27
5,6,6,27.28,34.6,41,46,0.433,0.625,0.8055335333333333,5.349716866666667,140.05,34.59,0,45
6,8,5,34.6,36.97,86,92,0.463,0.631,0.91575,6.265466866666667,29.83,36.97,0,36
3,7,6,36.97,36.5,187,198,0.475,0.671,0.9357142857142857,7.201181152380953,48.35,36.49,0,36
2,8,6,36.5,36.38,289,307,0.662,0.645,0.9655,8.166681152380953,54.52,36.38,0,36
6,8,4,36.38,35.88,68,74,0.461,0.632,0.9134164,9.080097552380952,39.42,35.89,0,36
2,8,5,35.88,27.48,264,285,0.634,0.644,0.9585,10.038597552380953,30.25,27.48,0,27
5,9,6,27.48,27.56,108,112,0.42,0.651,0.8933333333333333,10.931930885714285,22.02,27.57,0,27
3,8,5,27.56,36.1,109,118,0.355,0.606,0.8887499999999999,11.820680885714285,41.21,36.08,0,36
4,9,6,36.1,36.44,159,164,0.521,0.661,0.9157777777777778,12.736458663492064,24.23,36.43,0,36
2,8,6,36.44,36.7,246,266,0.672,0.669,0.968,13.704458663492064,63.89,36.69,0,36
2,9,5,36.7,36.38,362,373,0.769,0.663,0.9708888888888889,14.675347552380952,55.51,36.37,0,36
2,9,4,36.38,36.4,202,222,0.76,0.641,0.9688888888888889,15.644236441269841,54.1,36.42,0,36
3,9,6,36.4,27.16,88,94,0.619,0.628,0.9375555555555556,16.581791996825398,26.03,27.15,0,27
4,9,5,27.16,36.56,171,178,0.549,0.65,0.9219999999999999,17.5037919968254,23.77,36.55,0,36
6,8,8,36.56,36.53,72,78,0.472,0.676,0.887,18.3907919968254,36.59,36.53,0,36
2,9,5,36.53,36.6,292,308,0.732,0.663,0.9626666666666667,19.353458663492066,42.69,36.6,0,36
6,9,4,36.6,36.56,106,111,0.476,0.628,0.9057777777777778,20.259236441269845,25.8,36.55,0,36
2,8,6,36.56,42.34,221,246,0.659,0.662,0.9294166,21.188653041269845,91.77,42.35,0,45
3,8,4,42.34,36.7,232,242,0.488,0.641,0.9219999999999999,22.110653041269845,33.15,36.7,0,36
2,9,6,36.7,27.66,231,245,0.608,0.622,0.9351111111111111,23.045764152380958,47.42,27.66,0,27
2,9,5,27.66,27.61,239,253,0.648,0.618,0.944,23.989764152380957,46.83,27.61,0,27
6,8,4,27.61,46.3,51,58,0.519,0.629,0.92975,24.919514152380955,44.35,46.31,0,45
3,7,4,46.3,45.88,224,235,0.511,0.711,0.946,25.865514152380957,65.01,45.88,0,45
2,9,6,45.88,36.6,302,314,0.708,0.674,0.9573333333333334,26.82284748571429,40.46,36.58,0,36
2,9,8,36.6,36.62,438,436,0.707,0.77,0.9496111111111111,27.772458596825402,34.29,36.64,0,36
2,8,6,36.62,35.28,162,188,0.716,0.64,0.9668332,28.739291796825402,77.86,35.27,0,36
4,9,6,35.28,27.67,143,150,0.453,0.648,0.9006666666666667,29.639958463492068,23.9,27.67,0,27
5,9,5,27.67,27.86,91,96,0.423,0.627,0.8939999999999999,30.533958463492066,24.14,27.86,0,27
5,8,4,27.86,36.47,77,83,0.483,0.65,0.92075,31.454708463492068,30.46,36.47,0,36
3,8,8,36.47,36.6,264,270,0.451,0.696,0.8867499999999999,32.34145846349207,33.96,36.58,0,36
2,9,6,36.6,36.62,347,356,0.723,0.66,0.9606666666666667,33.302125130158736,34.53,36.62,0,36
2,8,4,36.62,35.6,264,291,0.613,0.628,0.9462497999999999,34.24837493015873,59.83,35.58,0,36
5,9,4,35.6,36.7,125,131,0.471,0.622,0.9046666666666667,35.153041596825396,24.94,36.69,0,36
3,8,6,36.7,27.62,196,206,0.396,0.674,0.899,36.0520415968254,25.27,27.63,0,27
4,9,6,27.62,18.33,85,93,0.42,0.653,0.8933333333333333,36.94537493015873,23.04,18.33,0,18
5,8,7,18.33,37.0,88,96,0.482,0.664,0.9102142857142858,37.85558921587301,37.45,37.0,0,36
6,8,7,37.0,33.6,146,148,0.283,0.691,0.8280121714285713,38.68360138730158,38.33,33.59,0,36
4,9,5,33.6,37.1,181,187,0.545,0.633,0.9211111111111111,39.60471249841269,26.53,37.09,0,36
2,7,4,37.1,32.56,114,130,0.594,0.6,0.9123806857142858,40.51709318412697,118.64,32.56,0,36
1,9,6,32.56,34.0,203,244,0.846,0.611,0.9546663999999999,41.47175958412697,100.37,34.0,0,36
2,8,5,34.0,27.38,183,201,0.68,0.613,0.97,42.44175958412697,48.18,27.38,0,27
4,9,5,27.38,27.31,130,135,0.473,0.657,0.9051111111111111,43.34687069523808,22.62,27.32,0,27
6,9,6,27.31,17.94,44,49,0.462,0.612,0.9006668666666666,44.24753756190475,42.74,17.94,0,18
5,9,5,17.94,18.44,68,75,0.38,0.637,0.8844444444444444,45.1319820063492,28.37,18.43,0,18
3,8,6,18.44,36.8,255,261,0.458,0.69,0.9145,46.046482006349194,31.25,36.81,0,36
3,7,8,36.8,27.33,124,133,0.445,0.68,0.8971428571428571,46.943624863492055,36.67,27.33,0,27
4,9,5,27.33,36.5,169,174,0.511,0.638,0.9135555555555556,47.85718041904761,22.86,36.49,0,36
5,7,4,36.5,27.72,51,58,0.469,0.629,0.9339999999999999,48.791180419047606,47.01,27.72,0,27
5,9,5,27.72,28.25,94,100,0.428,0.618,0.8951111111111111,49.68629153015872,25.58,28.25,0,27
5,8,5,28.25,37.9,90,98,0.5,0.657,0.925,50.61129153015872,30.6,37.92,0,36
6,7,9,37.9,36.22,41,46,0.465,0.66,0.8795238095238096,51.49081533968253,45.6,36.22,0,36
2,9,6,36.22,36.34,341,357,0.711,0.72,0.958,52.448815339682525,31.23,36.34,0,36
2,9,4,36.34,45.94,339,355,0.727,0.646,0.9615555555555555,53.41037089523808,39.08,45.94,0,45
2,8,4,45.94,36.06,215,237,0.681,0.694,0.9702500000000001,54.38062089523808,54.33,36.07,0,36
5,9,5,36.06,27.83,89,94,0.427,0.623,0.8948888888888888,55.27550978412697,29.28,27.83,0,27
5,9,6,27.83,27.7,108,113,0.404,0.646,0.8897777777777778,56.16528756190475,26.35,27.71,0,27
2,8,8,27.7,43.38,232,251,0.694,0.682,0.9221336,57.08742116190475,93.24,43.36,0,45
6,9,6,43.38,36.0,96,102,0.466,0.64,0.9035555555555556,57.990976717460306,28.74,36.0,0,36
2,8,5,36.0,35.62,240,251,0.692,0.637,0.9666663999999999,58.95764311746031,82.47,35.62,0,36
6,9,6,35.62,36.9,91,96,0.459,0.626,0.902,59.85964311746031,26.07,36.92,0,36
2,9,5,36.9,36.6,316,332,0.685,0.657,0.9522222222222222,60.811865339682534,43.08,36.58,0,36
5,8,8,36.6,27.19,72,77,0.451,0.676,0.88175,61.69361533968253,36.82,27.18,0,27
3,9,5,27.19,27.42,93,100,0.591,0.621,0.9313333333333333,62.624948673015865,35.94,27.42,0,27
2,8,7,27.42,35.12,194,213,0.707,0.764,0.9619168,63.58686547301586,80.75,35.11,0,36
2,8,8,35.12,36.3,281,304,0.667,0.699,0.9415,64.52836547301587,62.21,36.3,0,36
6,8,6,36.3,34.47,76,82,0.513,0.621,0.9027499999999999,65.43111547301586,40.55,34.47,0,36
5,8,5,34.47,37.12,92,99,0.468,0.627,0.917,66.34811547301587,34.28,37.13,0,36
6,8,6,37.12,36.38,74,81,0.473,0.619,0.91825,67.26636547301587,33.5,36.39,0,36
2,9,5,36.38,27.06,257,269,0.618,0.639,0.9373333333333334,68.2036988063492,50.78,27.06,0,27
4,9,4,27.06,27.83,141,149,0.493,0.623,0.9095555555555556,69.11325436190475,23.97,27.83,0,27
6,8,8,27.83,34.2,69,73,0.417,0.653,0.8374999999999999,69.95075436190476,46.52,34.2,0,36
2,9,5,34.2,36.75,314,330,0.719,0.656,0.9597777777777778,70.91053213968253,40.81,36.74,0,36
6,9,4,36.75,37.1,86,91,0.476,0.6,0.9057777777777778,71.8163099174603,27.01,37.08,0,36
2,8,5,37.1,36.2,245,259,0.653,0.647,0.96325,72.7795599174603,66.7,36.2,0,36
6,9,4,36.2,36.97,105,108,0.451,0.626,0.9002222222222223,73.67978213968253,26.42,36.97,0,36
2,8,5,36.97,44.22,268,289,0.702,0.655,0.9652334,74.64501553968253,76.26,44.23,0,45
6,8,6,44.22,27.05,39,44,0.438,0.625,0.9095,75.55451553968253,41.11,27.04,0,27
4,9,5,27.05,36.56,173,177,0.517,0.621,0.9148888888888889,76.46940442857141,24.97,36.57,0,36
6,7,6,36.56,34.38,48,54,0.48,0.612,0.9101428571428571,77.37954728571427,55.62,34.38,0,36
3,9,5,34.38,45.22,167,173,0.806,0.652,0.9791111111111112,78.35865839682538,56.76,45.22,0,45
6,7,4,45.22,36.34,25,29,0.475,0.607,0.9357142857142857,79.29437268253966,66.36,36.34,0,36
2,9,8,36.34,36.56,317,333,0.685,0.673,0.9204722222222222,80.21484490476188,41.35,36.57,0,36
4,7,6,36.56,27.2,63,71,0.514,0.642,0.9468571428571428,81.16170204761902,41.79,27.21,0,27
5,9,5,27.2,27.97,96,103,0.414,0.641,0.8919999999999999,82.05370204761901,31.09,27.97,0,27
5,8,6,27.97,36.9,102,108,0.499,0.664,0.92475,82.97845204761902,31.72,36.91,0,36
3,9,7,36.9,36.72,160,158,0.609,0.686,0.9313333333333333,83.90978538095234,31.93,36.73,0,36
2,9,5,36.72,36.44,195,215,0.762,0.619,0.9693333333333334,84.87911871428568,57.88,36.43,0,36
5,9,4,36.44,46.53,162,165,0.572,0.633,0.9271111111111111,85.8062298253968,25.32,46.54,0,45
2,8,6,46.53,36.9,218,235,0.701,0.672,0.97525,86.7814798253968,40.16,36.91,0,36
5,9,5,36.9,27.83,84,88,0.402,0.625,0.8893333333333333,87.67081315873014,24.6,27.83,0,27
5,9,5,27.83,27.94,150,151,0.402,0.641,0.8893333333333333,88.56014649206348,19.18,27.93,0,27
3,9,6,27.94,46.25,265,274,0.626,0.663,0.9391111111111111,89.4992576031746,32.25,46.24,0,45
6,9,5,46.25,37.12,98,102,0.481,0.627,0.9068888888888889,90.40614649206348,25.88,37.11,0,36
2,9,5,37.12,36.12,208,214,0.291,0.671,0.8646666666666667,91.27081315873015,20.82,36.13,0,36
6,9,6,36.12,37.34,118,122,0.405,0.653,0.8899999999999999,0.0,24.18,37.33,0,36
4,9,5,37.34,36.62,157,165,0.547,0.637,0.9215555555555556,0.9215555555555556,27.06,36.64,0,36
5,8,6,36.62,27.22,77,82,0.458,0.64,0.9145,1.8360555555555556,29.68,27.22,0,27
5,9,5,27.22,27.58,90,95,0.562,0.628,0.9248888888888889,2.760944444444444,30.37,27.58,0,27
4,8,6,27.58,37.44,137,144,0.514,0.677,0.9285,3.6894444444444443,40.76,37.45,0,36
3,7,6,37.44,36.06,163,172,0.467,0.653,0.9334285714285715,4.622873015873016,59.99,36.06,0,36
2,9,4,36.06,36.53,311,329,0.707,0.685,0.957111111111111,5.579984126984127,38.37,36.54,0,36
6,8,5,36.53,35.84,67,73,0.505,0.634,0.9235836000000001,6.5035677269841266,37.73,35.84,0,36
6,9,4,35.84,36.72,108,113,0.466,0.619,0.9035555555555556,7.407123282539682,31.65,36.73,0,36
3,8,5,36.72,27.62,208,217,0.392,0.649,0.8979999999999999,8.305123282539682,24.23,27.62,0,27
5,9,5,27.62,27.48,102,105,0.423,0.65,0.8939999999999999,9.199123282539682,29.21,27.48,0,27
6,8,5,27.48,54.5,123,131,0.58,0.644,0.945,10.144123282539683,38.54,54.51,0,54
6,7,6,54.5,42.53,39,44,0.468,0.607,0.9007808857142857,11.044904168253968,71.13,42.53,0,45
2,9,5,42.53,36.47,299,316,0.7,0.679,0.9555555555555555,12.000459723809524,46.55,36.46,0,36
5,9,6,36.47,36.88,123,128,0.463,0.67,0.9028888888888889,12.903348612698412,31.48,36.88,0,36
3,8,5,36.88,45.72,358,365,0.553,0.703,0.93825,13.841598612698412,36.16,45.73,0,45
6,8,8,45.72,27.27,41,47,0.474,0.653,0.88175,14.723348612698413,39.49,27.27,0,27
5,9,5,27.27,27.38,97,102,0.425,0.627,0.8944444444444444,15.617793057142856,29.79,27.37,0,27
3,8,6,27.38,37.16,241,246,0.469,0.697,0.91725,16.535043057142857,33.98,37.17,0,36
6,8,6,37.16,31.64,112,114,0.39,0.663,0.7193666000000001,17.25440965714286,101.66,31.64,0,45
2,9,9,31.64,37.12,295,316,0.692,0.706,0.9106666666666666,18.165076323809526,52.3,37.11,0,36
4,4,6,37.12,1.19,31,37,0.35,0.633,0.3948336,18.559909923809524,3635.65,1.19,0,36
3,9,5,1.19,46.1,119,126,0.352,0.615,0.8782222222222222,19.438132146031748,37.61,46.08,0,45
6,7,4,46.1,37.22,29,34,0.514,0.595,0.9468571428571428,20.384989288888892,42.53,37.23,0,36
5,9,5,37.22,28.06,101,105,0.42,0.621,0.8933333333333333,21.278322622222227,27.99,28.06,0,27
5,9,4,28.06,37.16,116,122,0.524,0.637,0.9164444444444444,22.19476706666667,29.49,37.17,0,36
3,8,6,37.16,45.6,326,332,0.549,0.698,0.93725,23.13201706666667,39.85,45.6,0,45
3,9,9,45.6,46.0,142,149,0.669,0.698,0.9037777777777778,24.035794844444446,43.29,46.0,0,45
4,9,7,46.0,36.8,165,172,0.521,0.688,0.9123492063492064,24.94814405079365,31.42,36.82,0,36
6,9,5,36.8,35.25,109,113,0.469,0.625,0.8918886222222222,25.840032673015873,31.97,35.26,0,36
2,9,4,35.25,27.27,279,284,0.61,0.649,0.9355555555555555,26.77558822857143,22.18,27.27,0,27
2,8,6,27.27,27.27,206,218,0.643,0.678,0.96075,27.73633822857143,47.42,27.27,0,27
6,8,5,27.27,36.0,49,54,0.452,0.621,0.913,28.64933822857143,36.89,36.0,0,36
2,7,7,36.0,32.44,111,122,0.699,0.654,0.9272380285714286,29.576576257142857,118.19,32.44,0,36
2,9,6,32.44,36.4,296,318,0.696,0.655,0.9546666666666667,30.531242923809526,40.94,36.42,0,36
4,9,8,36.4,36.62,136,144,0.523,0.702,0.8917222222222222,31.422965146031746,31.87,36.61,0,36
2,8,5,36.62,36.34,247,264,0.662,0.647,0.9655,32.38846514603175,60.61,36.34,0,36
3,8,4,36.34,27.38,81,86,0.373,0.577,0.89325,33.28171514603175,34.13,27.37,0,27
5,9,6,27.38,28.1,97,101,0.416,0.655,0.8924444444444444,34.174159590476194,29.09,28.1,0,27
2,8,6,28.1,35.44,220,234,0.645,0.645,0.9517502,35.12590979047619,73.03,35.43,0,36
2,8,5,35.44,43.84,279,299,0.704,0.654,0.9606663999999999,36.086576190476194,99.01,43.85,0,45
6,9,8,43.84,36.72,89,93,0.466,0.66,0.8685555555555555,36.955131746031746,25.96,36.71,0,36
2,9,5,36.72,45.7,343,366,0.757,0.663,0.9682222222222222,37.92335396825397,62.85,45.69,0,45
3,7,4,45.7,36.47,206,217,0.479,0.659,0.9368571428571428,38.86021111111111,48.01,36.46,0,36
4,9,5,36.47,26.62,125,133,0.499,0.631,0.9026664888888889,39.7628776,23.76,26.63,0,27
5,9,6,26.62,27.56,99,104,0.441,0.641,0.8979999999999999,40.660877600000006,29.79,27.57,0,27
2,8,5,27.56,36.12,282,301,0.695,0.675,0.97375,41.63462760000001,75.6,36.11,0,36
4,7,8,36.12,33.97,70,80,0.546,0.658,0.8864998,42.52112740000001,70.08,33.96,0,36
2,9,6,33.97,36.78,295,313,0.748,0.67,0.9662222222222222,43.48734962222223,50.63,36.78,0,36
2,9,9,36.78,36.47,337,358,0.74,0.719,0.9242222222222222,44.41157184444445,35.98,36.48,0,36
2,8,6,36.47,36.6,244,268,0.685,0.662,0.9712500000000001,45.38282184444445,72.92,36.58,0,36
4,9,7,36.6,27.8,135,142,0.468,0.675,0.8968571428571428,46.279678987301594,24.14,27.8,0,27
4,9,5,27.8,27.69,137,143,0.495,0.626,0.9099999999999999,47.18967898730159,23.38,27.68,0,27
2,8,8,27.69,36.3,238,254,0.679,0.691,0.9425,48.13217898730159,59.78,36.32,0,36
2,7,5,36.3,33.16,126,144,0.629,0.618,0.9323808857142857,49.06455987301588,109.69,33.16,0,36
5,9,4,33.16,37.38,113,116,0.489,0.661,0.9086666666666667,49.97322653968255,34.73,37.38,0,36
3,8,8,37.38,36.56,309,314,0.458,0.746,0.901,50.87422653968255,26.06,36.57,0,36
4,8,7,36.56,36.56,51,59,0.65,0.622,0.9402142857142858,51.81444082539684,37.38,36.57,0,36
2,8,5,36.56,26.38,106,110,0.578,0.637,0.9305002,52.744941025396834,78.97,26.37,0,27
5,9,6,26.38,18.27,62,67,0.396,0.614,0.8879999999999999,53.63294102539683,28.48,18.27,0,18
5,9,5,18.27,36.72,126,133,0.455,0.645,0.9011111111111111,54.534052136507945,22.92,36.73,0,36
6,7,8,36.72,36.72,31,35,0.471,0.652,0.8975714285714285,55.43162356507938,46.7,36.71,0,36
2,9,7,36.72,36.4,286,296,0.667,0.667,0.9387936507936508,56.370417215873026,55.77,36.4,0,36
2,9,5,36.4,36.88,317,330,0.661,0.621,0.9468888888888889,57.31730610476191,47.6,36.88,0,36
5,9,6,36.88,36.66,129,131,0.473,0.666,0.9051111111111111,58.22241721587302,26.62,36.66,0,36
3,8,6,36.66,27.33,219,224,0.378,0.661,0.8945,59.11691721587302,24.51,27.33,0,27
4,9,5,27.33,25.94,129,133,0.416,0.622,0.8686664444444443,59.98558366031747,34.78,25.93,0,27
6,9,7,25.94,36.28,114,117,0.455,0.642,0.8845396825396825,60.87012334285715,25.25,36.28,0,36
2,9,5,36.28,36.66,302,309,0.672,0.624,0.9493333333333334,61.819456676190484,42.44,36.65,0,36
2,9,6,36.66,36.56,301,317,0.672,0.677,0.9493333333333334,62.76879000952382,52.65,36.57,0,36
2,9,4,36.56,37.06,313,327,0.686,0.689,0.9524444444444444,63.721234453968265,47.27,37.06,0,36
2,8,8,37.06,36.12,259,279,0.664,0.719,0.94575,64.66698445396827,56.5,36.13,0,36
6,9,6,36.12,36.72,101,106,0.426,0.626,0.8946666666666667,65.56165112063493,26.2,36.72,0,36
2,9,7,36.72,27.06,211,220,0.677,0.688,0.9470158730158731,66.5086669936508,34.1,27.06,0,27
5,9,5,27.06,45.94,186,188,0.536,0.642,0.9191111111111111,67.42777810476191,28.13,45.93,0,45
3,8,6,45.94,37.1,275,278,0.474,0.666,0.9185,68.34627810476191,32.42,37.09,0,36
2,9,5,37.1,45.72,368,381,0.687,0.659,0.9526666666666667,69.29894477142858,57.09,45.72,0,45
5,8,6,45.72,35.03,87,92,0.479,0.63,0.9035835999999999,70.20252837142858,50.39,35.03,0,36
5,9,5,35.03,36.66,93,99,0.53,0.627,0.9177777777777778,71.12030614920636,30.48,36.66,0,36
5,8,6,36.66,27.7,70,77,0.485,0.635,0.92125,72.04155614920636,42.72,27.71,0,27
3,9,4,27.7,27.94,103,109,0.609,0.638,0.9353333333333333,72.97688948253969,33.35,27.93,0,27
2,8,5,27.94,36.34,216,241,0.73,0.654,0.9825,73.95938948253969,66.17,36.35,0,36
3,8,7,36.34,36.47,115,122,0.348,0.622,0.8647142857142858,74.82410376825398,45.76,36.48,0,36
4,8,5,36.47,36.12,100,110,0.551,0.651,0.93775,75.76185376825397,58.64,36.13,0,36
6,9,6,36.12,36.47,99,105,0.461,0.64,0.9024444444444445,76.66429821269841,26.64,36.46,0,36
4,9,5,36.47,36.94,156,162,0.529,0.654,0.9175555555555556,77.58185376825396,28.12,36.94,0,36
4,8,6,36.94,27.42,115,124,0.481,0.648,0.92025,78.50210376825396,27.4,27.42,0,27
3,9,5,27.42,27.44,92,99,0.577,0.626,0.9282222222222222,79.43032599047618,29.52,27.44,0,27
2,9,8,27.44,45.78,313,342,0.781,0.729,0.9558055555555556,80.38613154603173,65.43,45.77,0,45
4,8,8,45.78,54.2,153,166,0.605,0.668,0.91825,81.30438154603173,57.45,54.18,0,54
6,8,8,54.2,26.88,104,107,0.321,0.696,0.7020834,82.00646494603174,76.05,26.87,0,36
5,9,5,26.88,37.1,118,125,0.457,0.648,0.9015555555555556,82.9080205015873,30.36,37.09,0,36
4,7,8,37.1,34.9,87,98,0.542,0.662,0.9021903428571428,83.81021084444444,74.92,34.91,0,36
2,8,5,34.9,27.23,260,272,0.673,0.67,0.96825,84.77846084444444,30.13,27.23,0,27
5,9,4,27.23,28.25,87,94,0.449,0.634,0.8997777777777778,85.67823862222221,30.25,28.25,0,27
3,8,9,28.25,45.9,305,314,0.52,0.789,0.9053333333333333,86.58357195555554,37.06,45.92,0,45
4,7,8,45.9,33.88,62,70,0.509,0.671,0.8776783714285714,87.46125032698411,86.82,33.87,0,36
6,9,5,33.88,35.75,83,89,0.453,0.626,0.8963334666666667,88.35758379365078,33.82,35.74,0,36
4,8,4,35.75,35.2,159,164,0.544,0.659,0.9223332000000001,89.27991699365077,40.72,35.18,0,36
3,8,6,35.2,36.8,104,113,0.363,0.599,0.8904166666666666,90.17033366031744,53.13,36.81,0,36
2,9,5,36.8,36.6,313,326,0.719,0.657,0.9597777777777778,0.0,43.48,36.6,0,36
6,9,4,36.6,27.0,84,90,0.44,0.634,0.8977777777777778,0.8977777777777778,29.61,27.0,0,27
5,9,4,27.0,45.6,153,156,0.417,0.668,0.8926666666666667,1.7904444444444445,18.76,45.6,0,45
3,7,9,45.6,44.75,251,261,0.483,0.762,0.9039997333333333,2.6944441777777777,65.64,44.75,0,45
2,9,6,44.75,45.53,318,332,0.773,0.675,0.9717777777777779,3.6662219555555557,70.77,45.54,0,45
5,8,4,45.53,45.97,109,118,0.528,0.636,0.932,4.598221955555556,41.07,45.98,0,45
3,8,6,45.97,36.6,107,117,0.342,0.629,0.8855,5.483721955555556,41.8,36.59,0,36
4,9,5,36.6,27.92,128,135,0.473,0.646,0.9051111111111111,6.388833066666667,24.47,27.92,0,27
4,9,6,27.92,27.0,132,138,0.466,0.644,0.9035555555555556,7.292388622222222,26.82,27.0,0,27
6,8,6,27.0,36.44,73,79,0.498,0.621,0.9245,8.216888622222221,35.39,36.44,0,36
2,7,6,36.44,33.16,120,133,0.585,0.625,0.9199762571428572,9.136864879365078,109.44,33.17,0,36
2,9,4,33.16,36.7,343,359,0.744,0.658,0.9653333333333334,10.102198212698411,47.39,36.69,0,36
3,9,7,36.7,36.66,126,132,0.383,0.631,0.8653968253968254,10.967595038095237,34.07,36.67,0,36
2,9,5,36.66,36.75,292,311,0.704,0.641,0.9564444444444444,11.924039482539682,53.54,36.75,0,36
2,8,4,36.75,36.34,216,230,0.651,0.64,0.96275,12.886789482539681,75.83,36.34,0,36
6,9,6,36.34,26.52,69,72,0.421,0.637,0.8826667555555554,13.769456238095238,34.52,26.51,0,27
4,9,5,26.52,36.47,169,175,0.521,0.639,0.9157777777777778,14.685234015873016,24.52,36.46,0,36
6,8,8,36.47,36.4,46,52,0.46,0.637,0.87425,15.559484015873016,47.72,36.41,0,36
